Depth,Mg
3354.895,4.065
3354.905,4.104
3354.915,3.549
3354.925,3.288
3354.935,3.614
3354.945,3.807
3354.955,3.991
3354.965,4.001
3354.975,3.386
3354.985,4.009
3354.995,5.157
3355.005,4.161
3355.015,3.397
3355.025,4.35
3355.035,4.801
3355.045,4.32
3355.055,4.127
3355.065,3.796
3355.075,2.725
3355.085,2.721
3355.095,3.174
3355.105,3.284
3355.115,2.83
3355.135,2.34
3355.145,2.387
3355.155,2.543
3355.165,2.913
3355.175,2.901
3355.185,2.698
3355.195,2.666
3355.205,2.518
3355.215,2.564
3355.225,2.738
3355.235,3.352
3355.245,3.737
3355.255,3.759
3355.265,3.647
3355.275,3.819
3355.285,3.233
3355.295,2.43
3355.305,1.849
3355.315,2.085
3355.325,2.411
3355.335,2.302
3355.345,2.084
3355.355,2.148
3355.365,2.329
3355.375,2.776
3355.385,3.537
3355.395,3.996
3355.405,3.425
3355.415,3.088
3355.425,2.927
3355.435,2.842
3355.445,3.652
3355.455,3.545
3355.465,3.9
3355.475,4.253
3355.485,4.283
3355.495,3.953
3355.505,3.584
3355.515,2.929
3355.525,2.574
3355.535,2.391
3355.545,2.388
3355.555,2.658
3355.565,2.664
3355.575,2.572
3355.585,3.025
3355.595,3.185
3355.605,3.499
3355.615,4.308
3355.625,4.974
3355.635,5.316
3355.645,5.51
3355.655,4.619
3355.665,4.181
3355.675,4.551
3355.685,4.636
3355.695,4.962
3355.705,5.05
3355.715,3.828
3355.725,3.617
3355.735,3.997
3355.745,4.06
3355.755,3.459
3355.765,3.216
3355.775,2.974
3355.785,3.013
3355.795,3.124
3355.805,3.228
3355.815,3.332
3355.825,3.29
3355.835,3.633
3355.845,3.695
3355.855,3.673
3355.865,3.739
3355.875,4.142
3355.885,4.046
3355.895,4.002
3355.905,4.148
3355.915,4.513
3355.925,4.255
3355.935,3.766
3355.945,3.373
3355.955,2.826
3355.965,2.716
3355.975,2.733
3355.985,2.682
3355.995,2.765
3356.005,2.813
3356.015,3.025
3356.025,3.065
3356.035,3.126
3356.045,2.995
3356.055,2.86
3356.065,2.612
3356.075,2.982
3356.085,2.944
3356.095,2.748
3356.105,2.936
3356.115,3.241
3356.125,3.231
3356.135,3.115
3356.145,3.079
3356.155,3.558
3356.165,4.138
3356.175,4.552
3356.185,5.602
3356.195,5.215
3356.205,3.633
3356.215,3.707
3356.225,3.893
3356.235,3.611
3356.245,4.02
3356.255,4.078
3356.265,3.403
3356.275,3.383
3356.285,3.337
3356.295,3.022
3356.305,3.43
3356.315,3.368
3356.325,3.291
3356.335,2.914
3356.345,2.673
3356.355,2.849
3356.365,2.966
3356.375,2.576
3356.385,2.648
3356.395,2.671
3356.405,2.821
3356.415,3.115
3356.425,2.98
3356.435,3.362
3356.445,3.364
3356.455,3.318
3356.465,2.827
3356.475,2.738
3356.485,3.593
3356.495,4.362
3356.505,4.444
3356.515,6.93
3356.525,11.424
3356.535,17.633
3356.545,24.47
3356.555,29.019
3356.565,27.379
3356.575,13.958
3356.585,4.121
3356.595,3.391
3356.605,2.962
3356.615,2.801
3356.625,3.177
3356.635,3.288
3356.645,3.398
3356.655,3.327
3356.665,3.403
3356.675,3.354
3356.685,3.08
3356.695,4.022
3356.705,4.16
3356.715,3.79
3356.725,3.753
3356.735,3.81
3356.745,4.09
3356.755,3.395
3356.765,3.049
3356.775,3.042
3356.785,3.175
3356.795,3.016
3356.805,3.156
3356.815,3.423
3356.825,3.312
3356.835,3.34
3356.845,3.437
3356.855,3.488
3356.865,3.254
3356.875,4.137
3356.885,4.06
3356.895,3.897
3356.905,4.042
3356.915,4.16
3356.925,4.035
3356.935,3.372
3356.945,3.128
3356.955,3.043
3356.965,3.083
3356.975,3.065
3356.985,2.943
3356.995,3.256
3357.005,3.241
3357.015,3.125
3357.025,3.02
3357.035,2.813
3357.045,3.066
3357.055,3.708
3357.065,3.631
3357.075,3.623
3357.085,3.475
3357.095,2.709
3357.105,2.369
3357.115,2.757
3357.125,2.912
3357.135,2.794
3357.145,3.182
3357.155,3.666
3357.165,3.749
3357.175,3.917
3357.185,3.96
3357.195,4.009
3357.205,4.21
3357.215,4.171
3357.225,3.686
3357.235,3.209
3357.245,3.015
3357.255,2.823
3357.265,2.939
3357.275,2.74
3357.285,3.031
3357.295,3.556
3357.305,3.406
3357.315,3.554
3357.325,3.659
3357.335,4.244
3357.345,4.291
3357.355,3.684
3357.365,3.435
3357.375,3.415
3357.385,3.769
3357.395,3.837
3357.405,2.977
3357.415,2.731
3357.425,3.203
3357.435,3.591
3357.445,3.427
3357.455,3.224
3357.465,3.312
3357.475,3.629
3357.485,4.147
3357.495,4.45
3357.505,5.264
3357.515,5.339
3357.525,5.232
3357.535,4.41
3357.545,3.688
3357.555,4.105
3357.565,4.65
3357.575,4.257
3357.585,3.994
3357.595,4.01
3357.605,3.867
3357.615,4.003
3357.625,3.625
3357.635,3.654
3357.645,4.424
3357.665,4.796
3357.675,4.791
3357.685,4.138
3357.695,4.316
3357.705,4.624
3357.715,5.007
3357.725,5.495
3357.735,3.681
3357.745,2.618
3357.755,3.794
3357.765,3.903
3357.775,3.397
3357.785,3.445
3357.795,4.115
3357.805,4.849
3357.815,4.703
3357.825,4.342
3357.835,4.362
3357.865,5.115
3357.875,5.066
3357.885,4.503
3357.895,4.309
3357.905,3.935
3357.915,3.926
3357.925,3.63
3357.935,3.766
3357.945,3.78
3357.955,3.947
3357.965,4.458
3357.975,4.576
3357.985,3.783
3357.995,3.447
3358.005,3.593
3358.015,3.85
3358.025,3.957
3358.035,3.921
3358.045,3.941
3358.055,3.729
3358.065,3.812
3358.075,3.805
3358.085,3.304
3358.095,3.125
3358.105,3.669
3358.115,4.088
3358.125,4.065
3358.135,3.986
3358.145,3.878
3358.155,3.78
3358.165,4.071
3358.175,4.799
3358.185,5.541
3358.195,5.435
3358.205,5.736
3358.215,5.617
3358.225,4.121
3358.235,3.923
3358.245,4.229
3358.255,4.671
3358.265,4.776
3358.275,4.703
3358.285,5.127
3358.295,6.74
3358.305,6.007
3358.315,4.65
3358.325,3.911
3358.335,3.468
3358.345,3.421
3358.355,3.549
3358.365,3.339
3358.375,3.148
3358.385,2.794
3358.395,3.102
3358.405,3.859
3358.415,4.474
3358.425,4.782
3358.435,5.044
3358.445,3.809
3358.455,2.704
3358.465,2.983
3358.475,2.761
3358.485,3.015
3358.495,3.004
3358.505,2.88
3358.515,2.572
3358.525,2.847
3358.535,3.562
3358.545,4.138
3358.555,4.282
3358.565,4.139
3358.575,4.538
3358.585,5.414
3358.595,5.645
3358.605,5.436
3358.615,5.459
3358.625,4.347
3358.635,4.144
3358.645,4.857
3358.655,4.754
3358.665,4.924
3358.675,5.232
3358.685,5.674
3358.695,4.806
3358.705,4.355
3358.715,4.367
3358.725,4.383
3358.735,5.602
3358.745,5.954
3358.755,5.775
3358.765,6.553
3358.775,6.689
3358.785,5.649
3358.795,4.315
3358.805,4.479
3358.815,3.764
3358.825,3.477
3358.835,3.915
3358.845,4.369
3358.855,3.927
3358.865,3.308
3358.875,3.233
3358.885,3.148
3358.895,3.151
3358.905,3.465
3358.915,3.732
3358.925,4.141
3358.935,4.332
3358.945,4.789
3358.955,4.525
3358.965,4.144
3358.975,4.704
3358.985,4.693
3358.995,4.634
3359.005,4.279
3359.015,3.819
3359.025,3.703
3359.035,3.382
3359.045,3.176
3359.055,3.102
3359.065,3.393
3359.075,3.693
3359.085,3.862
3359.095,3.998
3359.105,4.032
3359.115,3.853
3359.125,3.596
3359.135,2.935
3359.145,2.841
3359.155,3.25
3359.165,3.584
3359.175,3.758
3359.185,3.718
3359.195,3.682
3359.205,4.145
3359.215,5.028
3359.225,4.511
3359.235,3.699
3359.245,3.722
3359.255,3.968
3359.265,3.766
3359.275,3.649
3359.285,3.55
3359.295,3.414
3359.305,3.844
3359.315,4.187
3359.325,4.077
3359.335,3.689
3359.345,3.649
3359.355,3.794
3359.365,3.923
3359.375,3.649
3359.385,3.463
3359.395,3.49
3359.405,3.763
3359.415,3.946
3359.425,4.111
3359.435,4.144
3359.445,4.344
3359.455,4.291
3359.465,3.788
3359.475,3.403
3359.485,2.975
3359.495,3.046
3359.505,3.078
3359.515,3.167
3359.525,3.412
3359.535,3.781
3359.545,3.771
3359.555,3.381
3359.565,2.978
3359.575,3.051
3359.585,3.455
3359.595,3.755
3359.605,3.32
3359.615,3.012
3359.625,3.231
3359.635,2.848
3359.645,2.633
3359.655,2.593
3359.665,2.806
3359.675,2.837
3359.685,2.713
3359.695,2.678
3359.705,2.751
3359.715,2.624
3359.725,2.393
3359.735,2.515
3359.745,2.962
3359.755,3.263
3359.765,3.536
3359.775,3.564
3359.785,3.321
3359.795,3.027
3359.805,3.188
3359.815,2.844
3359.825,2.743
3359.835,2.759
3359.845,2.955
3359.855,3.182
3359.865,3.445
3359.875,3.397
3359.885,3.358
3359.895,3.418
3359.905,3.455
3359.915,3.489
3359.925,3.352
3359.935,2.849
3359.945,2.708
3359.955,2.683
3359.965,2.462
3359.975,2.172
3360.035,3.818
3360.045,4.575
3360.055,2.973
3360.065,2.221
3360.075,3.182
3360.085,3.208
3360.095,2.895
3360.105,3.142
3360.115,3.137
3360.125,3.201
3360.135,3.428
3360.145,3.333
3360.155,3.339
3360.165,3.356
3360.175,3.403
3360.185,3.299
3360.195,3.213
3360.205,3.244
3360.215,3.345
3360.225,3.24
3360.235,2.93
3360.245,2.835
3360.255,2.895
3360.265,3.033
3360.275,3.179
3360.285,3.301
3360.295,3.177
3360.305,3.166
3360.315,3.096
3360.325,3.292
3360.335,3.498
3360.345,3.487
3360.355,3.06
3360.365,3.078
3360.375,3.071
3360.385,3.169
3360.395,3.371
3360.405,3.251
3360.415,3.109
3360.425,3.179
3360.435,3.278
3360.445,3.463
3360.455,3.293
3360.465,3.471
3360.475,3.484
3360.485,3.636
3360.495,3.091
3360.505,2.9
3360.515,3.19
3360.525,3.752
3360.535,4.42
3360.545,4.346
3360.555,2.929
3360.565,3.04
3360.575,3.705
3360.585,3.219
3360.595,2.929
3360.605,2.79
3360.615,2.771
3360.625,2.872
3360.635,3.158
3360.645,3.336
3360.655,3.32
3360.665,3.139
3360.675,3.063
3360.685,3.057
3360.695,3.847
3360.705,3.661
3360.715,2.671
3360.725,3.269
3360.735,3.231
3360.745,2.799
3360.755,2.801
3360.765,2.943
3360.775,3.567
3360.785,4.107
3360.795,4.198
3360.805,4.316
3360.815,4.504
3360.825,4.796
3360.835,5.504
3360.845,6.416
3360.855,6.207
3360.865,5.004
3360.875,5.189
3360.885,4.72
3360.895,3.882
3360.905,3.346
3360.915,2.899
3360.925,2.802
3360.935,2.826
3360.945,3.468
3360.955,3.68
3360.965,3.77
3360.975,3.882
3360.985,4.237
3360.995,4.513
3361.005,4.504
3361.015,4.843
3361.025,5.264
3361.035,5.421
3361.045,4.557
3361.055,3.765
3361.065,3.095
3361.075,2.834
3361.085,2.933
3361.095,2.941
3361.105,2.863
3361.115,2.824
3361.125,2.918
3361.135,3.165
3361.145,3.29
3361.155,3.287
3361.165,3.608
3361.175,3.623
3361.185,2.792
3361.195,2.329
3361.205,2.579
3361.215,3.978
3361.225,4.446
3361.235,4.166
3361.245,5.009
3361.255,5.14
3361.265,4.455
3361.275,3.841
3361.285,3.987
3361.295,4.044
3361.305,3.592
3361.315,3.518
3361.325,3.693
3361.335,4.009
3361.345,4.206
3361.355,4.315
3361.365,4.684
3361.375,4.116
3361.385,4.107
3361.395,4.296
3361.405,4.345
3361.415,3.81
3361.425,3.442
3361.435,3.019
3361.445,2.93
3361.455,2.951
3361.465,2.986
3361.475,2.661
3361.485,2.776
3361.495,3.252
3361.505,3.832
3361.515,4.049
3361.525,3.887
3361.535,3.718
3361.545,4.261
3361.555,4.388
3361.565,4.171
3361.575,3.745
3361.585,3.872
3361.595,4.455
3361.605,5.222
3361.615,5.462
3361.625,5.597
3361.635,5.041
3361.645,4.598
3361.655,3.962
3361.665,3.617
3361.675,3.302
3361.685,3.748
3361.695,4.079
3361.705,3.991
3361.715,3.524
3361.725,3.955
3361.735,4.442
3361.745,4.428
3361.755,4.694
3361.765,3.469
3361.775,2.938
3361.785,3.513
3361.795,3.799
3361.805,3.596
3361.815,2.855
3361.825,2.49
3361.835,2.966
3361.845,3.249
3361.855,3.255
3361.865,3.258
3361.875,3.255
3361.885,3.448
3361.895,3.533
3361.905,3.521
3361.915,4.014
3361.925,4.135
3361.935,4.001
3361.945,3.335
3361.955,3.263
3361.965,2.959
3361.975,2.574
3361.985,2.661
3361.995,2.697
3362.005,2.877
3362.015,3.5
3362.025,4.191
3362.035,3.868
3362.045,3.232
3362.055,3.011
3362.065,3.791
3362.075,4.04
3362.085,4.041
3362.095,4.444
3362.105,5.601
3362.115,6.493
3362.125,6.978
3362.135,6.803
3362.145,6.251
3362.155,5.83
3362.165,4.284
3362.175,3.205
3362.185,3.243
3362.195,3.91
3362.205,3.834
3362.215,3.587
3362.225,3.526
3362.235,4.494
3362.245,4.879
3362.255,5.127
3362.265,5.124
3362.275,4.778
3362.285,4.864
3362.295,4.409
3362.305,3.488
3362.315,2.935
3362.325,4.014
3362.335,4.427
3362.345,4.427
3362.355,4.314
3362.365,4.467
3362.375,4.965
3362.385,4.262
3362.395,3.714
3362.405,3.801
3362.415,4.013
3362.425,3.955
3362.435,3.731
3362.445,3.272
3362.455,3.207
3362.465,3.406
3362.475,4.127
3362.485,4.154
3362.505,4.242
3362.515,4.595
3362.525,5.018
3362.535,5.116
3362.545,4.534
3362.555,3.795
3362.565,3.446
3362.575,3.669
3362.585,3.697
3362.595,3.601
3362.605,4.072
3362.615,4.335
3362.625,3.813
3362.635,3.391
3362.645,2.907
3362.655,2.798
3362.665,2.998
3362.675,3.291
3362.685,3.237
3362.695,3.504
3362.705,3.556
3362.715,3.632
3362.725,3.474
3362.735,3.262
3362.745,3.077
3362.755,2.943
3362.765,2.814
3362.775,2.877
3362.785,3.486
3362.795,3.86
3362.805,3.499
3362.815,3.177
3362.825,3.161
3362.835,3.346
3362.845,3.211
3362.855,3.04
3362.865,3.496
3362.875,3.746
3362.885,3.598
3362.895,3.21
3362.905,3.098
3362.915,3.43
3362.925,3.75
3362.935,3.918
3362.945,3.195
3362.965,3.709
3362.975,4.392
3362.985,4.254
3362.995,3.848
3363.005,3.738
3363.015,3.642
3363.025,3.634
3363.035,3.601
3363.045,3.511
3363.055,3.344
3363.065,3.242
3363.075,3.456
3363.085,3.559
3363.095,3.594
3363.105,3.702
3363.115,4.202
3363.125,4.353
3363.135,4.024
3363.145,3.732
3363.155,3.311
3363.165,3.19
3363.175,3.04
3363.185,2.995
3363.195,2.966
3363.205,2.832
3363.215,3.059
3363.225,2.973
3363.235,2.938
3363.245,3.045
3363.255,3.746
3363.265,3.99
3363.275,3.811
3363.285,3.812
3363.295,3.863
3363.305,3.727
3363.315,3.668
3363.325,3.534
3363.335,3.587
3363.345,4.344
3363.355,4.907
3363.365,5.074
3363.375,4.47
3363.385,3.49
3363.395,3.397
3363.405,3.347
3363.415,3.513
3363.425,4.373
3363.435,4.722
3363.445,4.477
3363.455,3.554
3363.465,3.341
3363.475,3.447
3363.485,3.898
3363.495,4.211
3363.505,4.169
3363.515,4.08
3363.525,4.416
3363.535,4.837
3363.545,4.788
3363.555,4.173
3363.565,3.846
3363.575,4.565
3363.585,4.848
3363.595,5.112
3363.605,5.552
3363.615,5.254
3363.625,4.775
3363.635,4.141
3363.645,4.111
3363.655,4.824
3363.665,5.33
3363.675,6.253
3363.685,6.153
3363.695,5.128
3363.705,4.217
3363.715,3.575
3363.725,3.479
3363.735,3.188
3363.745,3.665
3363.755,4.015
3363.765,4.063
3363.775,4.098
3363.785,4.228
3363.795,4.549
3363.805,4.776
3363.815,4.391
3363.825,3.625
3363.835,3.364
3363.845,3.683
3363.855,3.636
3363.865,3.954
3363.875,3.246
3363.885,2.262
3363.895,2.673
3363.905,3.438
3363.915,3.434
3363.925,3.219
3363.935,3.367
3363.945,3.776
3363.955,3.489
3363.965,3.44
3363.975,3.654
3363.985,3.969
3363.995,3.948
3364.005,3.477
3364.015,4.218
3364.025,4.389
3364.035,3.682
3364.045,3.467
3364.055,4.008
3364.065,4.35
3364.075,4.235
3364.085,4.248
3364.095,4.052
3364.105,3.917
3364.115,3.805
3364.125,3.996
3364.135,3.689
3364.145,3.511
3364.155,3.859
3364.165,3.898
3364.175,4.47
3364.185,4.43
3364.195,4.586
3364.205,4.758
3364.215,4.726
3364.225,4.619
3364.235,4.664
3364.245,4.473
3364.255,4.309
3364.265,4.005
3364.275,3.621
3364.285,3.083
3364.295,3.133
3364.305,3.152
3364.315,3.028
3364.325,3.105
3364.335,3.064
3364.345,3.042
3364.355,2.93
3364.365,2.703
3364.375,2.611
3364.385,3.039
3364.395,3.063
3364.405,2.882
3364.415,3.743
3364.425,4.058
3364.435,4.073
3364.445,4.068
3364.455,4.208
3364.465,4.55
3364.475,4.318
3364.485,4.413
3364.495,4.54
3364.505,4.028
3364.515,3.9
3364.525,4.054
3364.535,4.27
3364.545,4.005
3364.555,4.278
3364.565,4.798
3364.575,5.152
3364.585,5.514
3364.595,5.303
3364.605,4.359
3364.615,4.179
3364.625,4.641
3364.635,5.283
3364.645,5.094
3364.655,4.759
3364.665,5.0
3364.675,5.089
3364.685,5.09
3364.695,4.683
3364.705,4.296
3364.715,3.73
3364.725,4.055
3364.735,4.734
3364.745,5.39
3364.755,6.503
3364.765,5.629
3364.775,3.819
3364.785,3.409
3364.795,3.08
3364.805,3.049
3364.815,3.0
3364.825,3.064
3364.835,3.469
3364.845,3.963
3364.875,3.975
3364.885,3.792
3364.895,3.58
3364.905,3.484
3364.915,3.428
3364.925,2.743
3364.935,2.913
3364.945,3.248
3364.955,3.699
3364.965,4.076
3364.975,4.081
3364.985,4.156
3364.995,3.936
3365.005,3.924
3365.015,3.699
3365.025,3.627
3365.035,3.756
3365.045,3.572
3365.055,3.324
3365.065,3.333
3365.075,3.242
3365.085,2.87
3365.095,2.843
3365.105,3.272
3365.115,3.414
3365.125,3.37
3365.135,3.374
3365.145,4.081
3365.155,4.407
3365.165,4.307
3365.175,4.009
3365.185,4.09
3365.195,3.999
3365.205,3.567
3365.215,4.274
3365.225,4.836
3365.235,5.149
3365.245,5.859
3365.255,5.528
3365.265,4.294
3365.275,2.98
3365.285,3.954
3365.295,5.007
3365.305,5.341
3365.315,4.914
3365.325,5.154
3365.335,5.44
3365.345,5.519
3365.355,4.499
3365.365,3.932
3365.375,4.271
3365.385,4.769
3365.395,4.595
3365.405,4.342
3365.415,4.672
3365.425,4.487
3365.435,5.067
3365.445,5.149
3365.455,4.544
3365.465,4.053
3365.475,4.011
3365.485,4.067
3365.495,3.404
3365.505,3.16
3365.515,3.066
3365.525,3.543
3365.535,3.606
3365.545,3.332
3365.555,3.35
3365.565,3.582
3365.575,3.57
3365.585,3.532
3365.595,3.708
3365.605,3.643
3365.615,3.611
3365.625,4.022
3365.635,4.136
3365.645,4.099
3365.655,4.017
3365.665,4.105
3365.675,4.309
3365.685,4.425
3365.695,3.95
3365.705,3.352
3365.715,3.886
3365.725,4.773
3365.735,4.801
3365.745,4.214
3365.755,3.275
3365.765,3.014
3365.775,3.082
3365.785,3.526
3365.795,3.929
3365.805,4.003
3365.815,5.113
3365.825,5.226
3365.835,4.664
3365.845,4.05
3365.855,4.416
3365.865,4.623
3365.875,5.107
3365.885,5.039
3365.895,6.066
3365.905,6.917
3365.915,4.357
3365.925,3.548
3365.935,3.314
3365.945,3.357
3365.955,3.036
3365.965,3.403
3365.975,3.201
3366.035,3.293
3366.045,3.973
3366.055,3.979
3366.065,3.838
3366.075,3.786
3366.085,3.73
3366.095,3.67
3366.105,3.609
3366.115,3.292
3366.125,3.722
3366.135,4.465
3366.145,5.147
3366.155,5.329
3366.165,5.171
3366.175,5.046
3366.185,5.01
3366.195,4.582
3366.205,4.365
3366.215,4.56
3366.225,4.538
3366.235,3.841
3366.245,3.445
3366.255,3.206
3366.265,3.476
3366.275,4.215
3366.285,4.466
3366.295,4.725
3366.305,4.795
3366.315,4.98
3366.325,4.904
3366.335,4.659
3366.345,4.288
3366.355,3.937
3366.365,3.904
3366.375,3.94
3366.385,3.929
3366.395,4.06
3366.405,4.393
3366.415,3.911
3366.425,3.229
3366.435,3.19
3366.445,3.327
3366.455,3.456
3366.465,3.413
3366.475,3.398
3366.485,3.453
3366.495,3.414
3366.505,3.407
3366.515,3.178
3366.525,2.909
3366.535,2.845
3366.545,3.075
3366.555,3.366
3366.565,4.084
3366.575,3.643
3366.585,3.221
3366.595,3.3
3366.605,3.97
3366.615,3.886
3366.625,4.224
3366.635,5.461
3366.645,5.902
3366.655,6.104
3366.665,7.059
3366.675,7.293
3366.685,5.562
3366.695,4.893
3366.705,5.351
3366.715,5.726
3366.725,6.174
3366.735,5.901
3366.745,5.827
3366.755,6.234
3366.765,5.603
3366.775,5.344
3366.785,6.551
3366.795,6.339
3366.805,5.154
3366.815,3.533
3366.825,3.212
3366.835,2.685
3366.845,3.315
3366.855,4.344
3366.865,4.619
3366.875,4.001
3366.885,4.183
3366.895,4.51
3366.905,4.512
3366.915,4.492
3366.925,4.719
3366.935,4.435
3366.945,3.891
3366.955,3.876
3366.965,3.949
3366.975,3.535
3366.985,3.066
3366.995,2.82
3367.005,2.666
3367.015,2.91
3367.025,3.174
3367.035,3.123
3367.045,3.208
3367.055,3.291
3367.065,3.544
3367.075,3.486
3367.085,3.656
3367.095,3.882
3367.105,3.785
3367.115,4.18
3367.125,4.197
3367.135,4.194
3367.145,3.194
3367.155,2.786
3367.165,2.836
3367.175,3.099
3367.185,3.364
3367.195,3.29
3367.205,3.419
3367.215,3.295
3367.225,3.181
3367.235,3.298
3367.245,3.261
3367.255,3.693
3367.265,4.179
3367.275,5.192
3367.285,6.107
3367.295,6.938
3367.305,8.345
3367.315,8.316
3367.325,7.583
3367.335,7.075
3367.345,6.933
3367.355,6.687
3367.365,6.188
3367.375,5.77
3367.385,4.917
3367.395,4.247
3367.405,3.836
3367.415,3.131
3367.445,3.07
3367.455,3.17
3367.465,3.275
3367.475,3.575
3367.485,4.382
3367.495,5.358
3367.505,5.211
3367.515,5.301
3367.525,5.408
3367.535,5.528
3367.545,5.494
3367.555,5.221
3367.565,5.691
3367.575,5.599
3367.585,5.39
3367.595,4.528
3367.605,3.943
3367.615,3.884
3367.625,3.904
3367.635,4.474
3367.645,4.605
3367.655,4.335
3367.665,4.117
3367.675,4.184
3367.685,4.38
3367.695,4.265
3367.735,4.748
3367.745,4.464
3367.755,3.598
3367.765,3.341
3367.775,3.481
3367.785,3.759
3367.795,4.088
3367.805,4.256
3367.815,4.064
3367.825,4.357
3367.835,4.513
3367.845,3.952
3367.855,4.185
3367.865,4.821
3367.875,5.764
3367.885,5.282
3367.895,4.673
3367.905,4.225
3367.915,4.692
3367.925,5.236
3367.935,5.196
3367.945,5.034
3367.955,4.444
3367.965,4.47
3367.975,4.618
3368.025,3.607
3368.035,3.695
3368.045,4.383
3368.055,4.658
3368.065,4.355
3368.075,3.009
3368.085,3.264
3368.095,3.441
3368.105,3.278
3368.115,3.135
3368.125,3.3
3368.135,4.208
3368.145,4.303
3368.155,3.613
3368.165,3.859
3368.175,3.783
3368.185,3.642
3368.195,4.017
3368.205,4.71
3368.215,5.503
3368.225,5.049
3368.235,4.784
3368.245,4.963
3368.255,4.985
3368.265,5.289
3368.275,5.985
3368.285,6.965
3368.295,7.67
3368.305,6.081
3368.315,6.192
3368.325,6.154
3368.335,5.592
3368.345,5.299
3368.355,5.318
3368.365,5.092
3368.375,4.952
3368.385,4.526
3368.395,4.822
3368.405,4.721
3368.415,4.347
3368.425,5.215
3368.435,5.79
3368.445,5.604
3368.455,5.533
3368.465,5.961
3368.475,6.88
3368.485,6.152
3368.495,4.432
3368.505,4.803
3368.515,4.23
3368.525,3.877
3368.535,4.476
3368.545,4.346
3368.555,3.701
3368.565,3.853
3368.575,4.452
3368.585,4.731
3368.595,4.752
3368.605,6.085
3368.615,7.278
3368.625,6.809
3368.635,6.62
3368.645,6.612
3368.655,6.377
3368.665,5.215
3368.675,5.13
3368.685,5.043
3368.695,4.139
3368.705,3.683
3368.715,3.265
3368.725,3.345
3368.735,2.822
3368.745,2.939
3368.755,3.622
3368.765,3.882
3368.775,3.978
3368.785,4.283
3368.795,4.614
3368.805,4.919
3368.815,4.764
3368.825,5.784
3368.835,6.682
3368.845,5.243
3368.855,4.021
3368.865,3.894
3368.875,3.556
3368.885,3.13
3368.895,3.207
3368.905,3.095
3368.915,3.449
3368.925,3.721
3368.935,3.448
3368.945,3.492
3368.955,3.355
3368.965,4.288
3368.975,5.425
3368.985,4.013
3368.995,3.018
3369.005,3.338
3369.015,3.449
3369.025,3.313
3369.035,3.535
3369.045,3.372
3369.055,3.277
3369.065,3.654
3369.075,4.195
3369.085,3.866
3369.095,3.212
3369.105,2.744
3369.115,2.539
3369.125,2.393
3369.135,2.541
3369.145,2.889
3369.155,2.936
3369.165,3.006
3369.175,3.304
3369.185,3.898
3369.195,4.494
3369.205,4.41
3369.215,4.432
3369.225,4.282
3369.235,4.203
3369.245,5.209
3369.255,5.343
3369.265,5.316
3369.275,5.246
3369.285,4.393
3369.295,4.754
3369.305,4.361
3369.315,4.759
3369.325,5.602
3369.335,4.901
3369.345,3.881
3369.355,4.453
3369.365,5.223
3369.375,4.519
3369.385,4.265
3369.395,3.84
3369.405,3.867
3369.415,4.017
3369.425,4.623
3369.435,4.69
3369.445,4.759
3369.455,4.847
3369.465,4.867
3369.475,5.132
3369.485,4.305
3369.495,2.949
3369.505,3.106
3369.515,3.364
3369.525,3.792
3369.535,3.68
3369.545,3.324
3369.555,4.462
3369.565,4.667
3369.575,4.509
3369.585,4.19
3369.595,4.486
3369.605,3.534
3369.615,3.139
3369.625,4.005
3369.635,4.579
3369.645,4.721
3369.655,4.846
3369.665,5.402
3369.675,5.55
3369.685,4.627
3369.695,4.592
3369.705,4.554
3369.715,4.38
3369.725,4.379
3369.735,4.538
3369.745,3.73
3369.755,2.949
3369.765,3.047
3369.775,3.271
3369.785,3.462
3369.795,3.332
3369.805,3.406
3369.815,4.025
3369.825,4.373
3369.835,4.79
