Depth,BC
3285.425,0.087
3285.435,0.079
3285.445,0.076
3285.455,0.078
3285.465,0.072
3285.475,0.078
3285.485,0.054
3285.495,0.04
3285.505,0.045
3285.515,0.046
3285.525,0.054
3285.535,0.065
3285.545,0.056
3285.555,0.045
3285.565,0.057
3285.575,0.097
3285.585,0.111
3285.595,0.08
3285.605,0.06
3285.615,0.061
3285.625,0.096
3285.635,0.116
3285.645,0.084
3285.655,0.106
3285.665,0.108
3285.675,0.099
3285.685,0.07
3285.695,0.081
3285.705,0.084
3285.715,0.061
3285.725,0.067
3285.735,0.066
3285.745,0.053
3285.755,0.082
3285.765,0.114
3285.775,0.087
3285.785,0.099
3285.795,0.104
3285.805,0.062
3285.815,0.053
3285.825,0.06
3285.835,0.068
3285.845,0.086
3285.855,0.066
3285.865,0.081
3285.875,0.071
3285.885,0.076
3285.895,0.05
3285.905,0.044
3285.915,0.036
3285.925,0.059
3285.935,0.057
3285.945,0.051
3285.955,0.055
3285.965,0.079
3285.975,0.082
3285.985,0.136
3285.995,0.156
3286.005,0.147
3286.015,0.15
3286.025,0.144
3286.035,0.17
3286.045,0.139
3286.055,0.101
3286.065,0.079
3286.075,0.048
3286.085,0.045
3286.095,0.042
3286.105,0.05
3286.115,0.065
3286.125,0.063
3286.135,0.063
3286.145,0.072
3286.155,0.089
3286.165,0.066
3286.175,0.062
3286.185,0.066
3286.195,0.074
3286.205,0.074
3286.215,0.097
3286.225,0.066
3286.235,0.059
3286.245,0.092
3286.255,0.103
3286.265,0.119
3286.275,0.123
3286.285,0.123
3286.295,0.11
3286.305,0.086
3286.315,0.052
3286.325,0.057
3286.335,0.044
3286.345,0.054
3286.355,0.077
3286.365,0.089
3286.375,0.098
3286.385,0.128
3286.395,0.126
3286.405,0.095
3286.415,0.054
3286.425,0.051
3286.435,0.069
3286.445,0.071
3286.455,0.065
3286.465,0.069
3286.475,0.076
3286.485,0.098
3286.495,0.065
3286.505,0.06
3286.515,0.069
3286.525,0.051
3286.535,0.088
3286.545,0.067
3286.555,0.073
3286.565,0.046
3286.575,0.025
3286.585,0.03
3286.595,0.03
3286.605,0.023
3286.615,0.04
3286.625,0.054
3286.635,0.085
3286.645,0.097
3286.655,0.118
3286.665,0.109
3286.675,0.093
3286.685,0.097
3286.695,0.114
3286.705,0.124
3286.715,0.107
3286.725,0.102
3286.735,0.132
3286.745,0.084
3286.755,0.09
3286.765,0.07
3286.775,0.089
3286.785,0.107
3286.795,0.081
3286.805,0.08
3286.815,0.081
3286.825,0.167
3286.835,0.134
3286.845,0.163
3286.855,0.124
3286.865,0.111
3286.875,0.085
3286.885,0.052
3286.895,0.059
3286.905,0.067
3286.915,0.041
3286.925,0.065
3286.935,0.08
3286.945,0.08
3286.975,0.067
3286.985,0.086
3286.995,0.076
3287.005,0.057
3287.015,0.064
3287.025,0.089
3287.035,0.081
3287.045,0.066
3287.055,0.07
3287.065,0.082
3287.075,0.086
3287.085,0.108
3287.095,0.058
3287.105,0.044
3287.115,0.035
3287.125,0.044
3287.135,0.048
3287.145,0.052
3287.155,0.05
3287.165,0.047
3287.175,0.051
3287.185,0.052
3287.195,0.042
3287.205,0.043
3287.215,0.07
3287.225,0.08
3287.235,0.071
3287.245,0.051
3287.255,0.067
3287.265,0.053
3287.275,0.081
3287.285,0.073
3287.295,0.074
3287.305,0.04
3287.315,0.062
3287.325,0.07
3287.335,0.067
3287.345,0.087
3287.355,0.09
3287.365,0.099
3287.375,0.097
3287.385,0.09
3287.395,0.085
3287.405,0.083
3287.415,0.065
3287.425,0.091
3287.435,0.107
3287.445,0.153
3287.455,0.161
3287.465,0.148
3287.475,0.123
3287.485,0.063
3287.495,0.068
3287.505,0.049
3287.515,0.077
3287.525,0.073
3287.535,0.073
3287.545,0.077
3287.555,0.034
3287.565,0.044
3287.575,0.018
3287.585,0.033
3287.595,0.045
3287.605,0.077
3287.615,0.104
3287.625,0.059
3287.635,0.054
3287.645,0.061
3287.655,0.054
3287.665,0.057
3287.675,0.054
3287.685,0.051
3287.695,0.067
3287.745,0.235
3287.755,0.145
3287.765,0.218
3287.775,0.3
3287.785,0.229
3287.795,0.143
3287.805,0.098
3287.815,0.113
3287.825,0.076
3287.835,0.037
3287.845,0.039
3287.855,0.046
3287.865,0.044
3287.875,0.056
3287.885,0.053
3287.895,0.063
3287.905,0.087
3287.915,0.099
3287.925,0.074
3287.935,0.083
3287.945,0.097
3287.955,0.078
3287.965,0.086
3287.975,0.054
3287.985,0.063
3287.995,0.068
3288.005,0.048
3288.015,0.057
3288.025,0.048
3288.035,0.055
3288.045,0.073
3288.055,0.071
3288.065,0.073
3288.075,0.05
3288.085,0.041
3288.095,0.037
3288.105,0.043
3288.115,0.04
3288.125,0.056
3288.135,0.06
3288.145,0.042
3288.155,0.042
3288.165,0.045
3288.175,0.059
3288.185,0.063
3288.195,0.051
3288.205,0.052
3288.215,0.061
3288.225,0.066
3288.235,0.091
3288.245,0.058
3288.255,0.045
3288.265,0.03
3288.275,0.043
3288.285,0.048
3288.295,0.043
3288.305,0.059
3288.315,0.069
3288.325,0.061
3288.335,0.081
3288.345,0.105
3288.355,0.142
3288.365,0.112
3288.375,0.112
3288.385,0.08
3288.395,0.078
3288.405,0.092
3288.415,0.073
3288.425,0.074
3288.435,0.049
3288.445,0.053
3288.455,0.059
3288.465,0.05
3288.475,0.043
3288.485,0.035
3288.495,0.033
3288.505,0.046
3288.515,0.043
3288.525,0.028
3288.535,0.037
3288.545,0.028
3288.555,0.058
3288.565,0.065
3288.575,0.043
3288.585,0.03
3288.595,0.05
3288.605,0.041
3288.615,0.039
3288.625,0.043
3288.635,0.047
3288.645,0.058
3288.655,0.041
3288.665,0.045
3288.675,0.059
3288.685,0.095
3288.695,0.051
3288.705,0.058
3288.715,0.071
3288.725,0.06
3288.735,0.066
3288.745,0.066
3288.755,0.088
3288.765,0.088
3288.775,0.119
3288.785,0.111
3288.795,0.12
3288.805,0.057
3288.815,0.048
3288.825,0.08
3288.835,0.072
3288.845,0.083
3288.855,0.09
3288.865,0.034
3288.875,0.025
3288.885,0.032
3288.895,0.027
3288.905,0.038
3288.915,0.043
3288.925,0.066
3288.935,0.06
3288.945,0.028
3288.955,0.034
3288.965,0.026
3288.975,0.042
3288.985,0.031
3288.995,0.021
3289.005,0.033
3289.015,0.035
3289.025,0.037
3289.035,0.084
3289.045,0.105
3289.055,0.075
3289.065,0.038
3289.075,0.063
3289.085,0.058
3289.095,0.057
3289.105,0.055
3289.115,0.07
3289.125,0.069
3289.135,0.038
3289.145,0.034
3289.155,0.035
3289.165,0.036
3289.175,0.038
3289.185,0.037
3289.195,0.03
3289.205,0.019
3289.215,0.043
3289.225,0.056
3289.235,0.054
3289.245,0.055
3289.255,0.054
3289.265,0.055
3289.275,0.045
3289.285,0.049
3289.295,0.064
3289.305,0.06
3289.315,0.05
3289.325,0.054
3289.335,0.065
3289.345,0.089
3289.355,0.063
3289.365,0.076
3289.375,0.082
3289.385,0.08
3289.395,0.118
3289.405,0.088
3289.415,0.099
3289.425,0.142
3289.435,0.136
3289.445,0.074
3289.455,0.059
3289.465,0.039
3289.475,0.054
3289.485,0.046
3289.495,0.071
3289.505,0.043
3289.515,0.044
3289.525,0.052
3289.535,0.049
3289.545,0.042
3289.555,0.037
3289.565,0.044
3289.575,0.038
3289.585,0.035
3289.595,0.041
3289.605,0.046
3289.615,0.049
3289.625,0.025
3289.635,0.057
3289.645,0.046
3289.655,0.054
3289.665,0.058
3289.675,0.059
3289.685,0.051
3289.695,0.043
3289.705,0.04
3289.715,0.08
3289.725,0.078
3289.735,0.071
3289.745,0.08
3289.755,0.054
3289.765,0.067
3289.775,0.07
3289.785,0.09
3289.795,0.073
3289.805,0.049
3289.815,0.029
3289.845,0.066
3289.855,0.071
3289.865,0.079
3289.875,0.057
3289.885,0.039
3289.895,0.037
3289.905,0.047
3289.915,0.054
3289.925,0.056
3289.935,0.064
3289.945,0.067
3289.955,0.06
3289.965,0.088
3289.975,0.063
3289.985,0.053
3289.995,0.086
3290.005,0.093
3290.015,0.08
3290.025,0.073
3290.035,0.078
3290.045,0.059
3290.055,0.069
3290.065,0.053
3290.075,0.055
3290.085,0.057
3290.095,0.05
3290.105,0.041
3290.115,0.049
3290.125,0.056
3290.135,0.09
3290.145,0.072
3290.155,0.042
3290.165,0.041
3290.175,0.042
3290.185,0.06
3290.195,0.056
3290.205,0.05
3290.215,0.048
3290.225,0.043
3290.235,0.016
3290.245,0.026
3290.255,0.042
3290.265,0.056
3290.275,0.053
3290.285,0.043
3290.295,0.06
3290.305,0.076
3290.315,0.062
3290.325,0.043
3290.335,0.056
3290.345,0.068
3290.355,0.087
3290.365,0.054
3290.375,0.057
3290.385,0.065
3290.395,0.056
3290.405,0.058
3290.415,0.074
3290.425,0.068
3290.435,0.07
3290.445,0.07
3290.455,0.09
3290.465,0.073
3290.475,0.078
3290.485,0.074
3290.495,0.076
3290.505,0.079
3290.515,0.069
3290.525,0.082
3290.535,0.073
3290.545,0.091
3290.555,0.085
3290.565,0.088
3290.575,0.038
3290.585,0.041
3290.595,0.014
3290.605,0.028
3290.615,0.03
3290.625,0.031
3290.635,0.03
3290.645,0.056
3290.655,0.036
3290.665,0.012
3290.675,0.04
3290.685,0.051
3290.695,0.027
3290.705,0.036
3290.715,0.043
3290.725,0.038
3290.735,0.056
3290.745,0.039
3290.755,0.029
3290.765,0.027
3290.775,0.012
3290.785,0.039
3290.795,0.063
3290.805,0.061
3290.815,0.066
3290.825,0.06
3290.835,0.044
3290.845,0.076
3290.855,0.085
3290.865,0.096
3290.875,0.068
3290.885,0.044
3290.895,0.06
3290.905,0.042
3290.915,0.055
3290.925,0.048
3290.935,0.038
3290.945,0.035
3290.955,0.041
3290.965,0.057
3290.975,0.059
3290.985,0.08
3290.995,0.068
3291.005,0.041
3291.015,0.049
3291.025,0.054
3291.035,0.049
3291.045,0.051
3291.055,0.067
3291.065,0.104
3291.075,0.139
3291.085,0.161
3291.095,0.105
3291.105,0.08
3291.115,0.087
3291.125,0.084
3291.135,0.094
3291.145,0.083
3291.155,0.086
3291.165,0.047
3291.175,0.053
3291.185,0.05
3291.195,0.07
3291.205,0.069
3291.215,0.069
3291.225,0.066
3291.235,0.04
3291.245,0.059
3291.255,0.038
3291.265,0.061
3291.275,0.043
3291.285,0.057
3291.295,0.058
3291.305,0.047
3291.315,0.065
3291.325,0.03
3291.335,0.041
3291.345,0.053
3291.355,0.038
3291.365,0.033
3291.375,0.031
3291.385,0.034
3291.395,0.057
3291.405,0.072
3291.415,0.084
3291.425,0.08
3291.435,0.106
3291.445,0.129
3291.455,0.118
3291.465,0.091
3291.475,0.081
3291.485,0.076
3291.495,0.055
3291.505,0.059
3291.515,0.072
3291.525,0.075
3291.535,0.066
3291.545,0.086
3291.555,0.08
3291.565,0.046
3291.575,0.041
3291.585,0.037
3291.595,0.034
3291.605,0.042
3291.615,0.049
3291.625,0.056
3291.635,0.048
3291.645,0.051
3291.655,0.074
3291.665,0.052
3291.675,0.073
3291.685,0.072
3291.695,0.064
3291.705,0.062
3291.715,0.057
3291.725,0.056
3291.735,0.089
3291.745,0.071
3291.755,0.079
3291.765,0.095
3291.775,0.08
3291.785,0.056
3291.795,0.067
3291.805,0.042
3291.815,0.051
3291.825,0.053
3291.835,0.065
3291.845,0.075
3291.855,0.094
3291.865,0.074
3291.875,0.105
3291.885,0.108
3291.895,0.072
3291.905,0.117
3291.915,0.085
3291.925,0.078
3291.935,0.041
3291.945,0.023
3291.955,0.019
3291.965,0.026
3291.975,0.021
3291.985,0.016
3291.995,0.042
3292.005,0.05
3292.015,0.069
3292.025,0.085
3292.035,0.079
3292.045,0.163
3292.055,0.196
3292.065,0.22
3292.075,0.251
3292.085,0.263
3292.095,0.264
3292.105,0.123
3292.115,0.055
3292.125,0.094
3292.135,0.084
3292.145,0.071
3292.155,0.038
3292.165,0.045
3292.175,0.051
3292.185,0.048
3292.195,0.043
3292.205,0.045
3292.215,0.053
3292.225,0.047
3292.235,0.037
3292.245,0.047
3292.255,0.032
3292.265,0.033
3292.275,0.044
3292.285,0.064
3292.295,0.051
3292.305,0.052
3292.315,0.064
3292.325,0.064
3292.335,0.041
3292.345,0.053
3292.355,0.069
3292.365,0.073
3292.375,0.074
3292.385,0.085
3292.395,0.075
3292.405,0.075
3292.415,0.078
3292.425,0.051
3292.435,0.057
3292.445,0.066
3292.455,0.053
3292.465,0.068
3292.475,0.109
3292.485,0.095
3292.495,0.135
3292.505,0.103
3292.515,0.115
3292.525,0.11
3292.535,0.2
3292.545,0.14
3292.555,0.09
3292.565,0.079
3292.575,0.07
3292.585,0.091
3292.595,0.109
3292.605,0.126
3292.615,0.126
3292.625,0.142
3292.635,0.139
3292.645,0.148
3292.655,0.164
3292.705,0.129
3292.715,0.125
3292.725,0.109
3292.735,0.121
3292.745,0.088
3292.755,0.093
3292.765,0.098
3292.775,0.114
3292.785,0.071
3292.795,0.057
3292.805,0.072
3292.815,0.065
3292.825,0.072
3292.835,0.064
3292.845,0.07
3292.855,0.099
3292.865,0.096
3292.875,0.1
3292.885,0.088
3292.895,0.07
3292.905,0.051
3292.915,0.071
3292.925,0.061
3292.935,0.061
3292.945,0.062
3292.955,0.076
3292.965,0.085
3292.975,0.072
3292.985,0.051
3292.995,0.073
3293.005,0.062
3293.015,0.062
3293.025,0.048
3293.035,0.052
3293.045,0.05
3293.055,0.041
3293.065,0.063
3293.075,0.075
3293.085,0.068
3293.095,0.073
3293.105,0.103
3293.115,0.097
3293.125,0.067
3293.135,0.073
3293.145,0.057
3293.155,0.066
3293.165,0.05
3293.175,0.062
3293.185,0.057
3293.195,0.086
3293.205,0.095
3293.215,0.069
3293.225,0.096
3293.235,0.068
3293.245,0.054
3293.255,0.048
3293.265,0.034
3293.275,0.029
3293.285,0.035
3293.295,0.038
3293.305,0.058
3293.315,0.044
3293.325,0.047
3293.335,0.053
3293.345,0.039
3293.355,0.047
3293.365,0.067
3293.375,0.08
3293.385,0.042
3293.395,0.07
3293.405,0.047
3293.415,0.044
3293.425,0.039
3293.435,0.048
3293.445,0.048
3293.455,0.052
3293.465,0.056
3293.475,0.091
3293.485,0.06
3293.495,0.044
3293.505,0.042
3293.515,0.022
3293.525,0.025
3293.535,0.047
3293.545,0.065
3293.555,0.054
3293.565,0.06
3293.575,0.074
3293.585,0.08
3293.595,0.087
3293.605,0.058
3293.615,0.048
3293.625,0.05
3293.635,0.029
3293.645,0.031
3293.655,0.029
3293.665,0.032
3293.675,0.024
3293.685,0.034
3293.695,0.016
3293.745,0.042
3293.755,0.029
3293.765,0.05
3293.775,0.075
3293.785,0.058
3293.795,0.067
3293.805,0.06
3293.815,0.073
3293.825,0.097
3293.835,0.131
3293.845,0.107
3293.855,0.077
3293.865,0.058
3293.875,0.035
3293.885,0.034
3293.895,0.05
3293.905,0.045
3293.915,0.035
3293.925,0.038
3293.935,0.037
3293.945,0.037
3293.955,0.077
3293.965,0.051
3293.975,0.06
3293.985,0.08
3293.995,0.05
3294.005,0.055
3294.015,0.051
3294.025,0.052
3294.035,0.045
3294.045,0.026
3294.055,0.044
3294.065,0.044
3294.075,0.019
3294.085,0.058
3294.095,0.049
3294.105,0.078
3294.115,0.079
3294.125,0.083
3294.135,0.061
3294.145,0.064
3294.155,0.062
3294.165,0.062
3294.175,0.036
3294.185,0.03
3294.195,0.036
3294.205,0.052
3294.215,0.047
3294.225,0.03
3294.235,0.048
3294.245,0.042
3294.255,0.05
3294.265,0.072
3294.275,0.067
3294.285,0.171
3294.295,0.125
3294.305,0.115
3294.315,0.081
3294.325,0.055
3294.335,0.07
3294.345,0.047
3294.355,0.036
3294.365,0.046
3294.375,0.019
3294.385,0.028
3294.395,0.048
3294.405,0.039
3294.415,0.073
3294.425,0.062
3294.435,0.088
3294.445,0.088
3294.455,0.157
3294.465,0.106
3294.475,0.115
3294.485,0.116
3294.495,0.12
3294.505,0.107
3294.515,0.084
3294.525,0.07
3294.535,0.027
3294.545,0.051
3294.555,0.058
3294.565,0.093
3294.575,0.089
3294.585,0.089
3294.595,0.055
3294.605,0.04
3294.615,0.044
3294.625,0.067
3294.635,0.086
3294.645,0.073
3294.655,0.069
3294.665,0.082
3294.675,0.056
3294.685,0.1
3294.695,0.082
3294.705,0.062
3294.715,0.058
3294.725,0.049
3294.735,0.044
3294.745,0.041
3294.755,0.059
3294.765,0.06
3294.775,0.069
3294.785,0.061
3294.795,0.067
3294.805,0.074
3294.815,0.063
3294.825,0.058
3294.835,0.059
3294.845,0.066
3294.855,0.052
3294.865,0.051
3294.875,0.077
3294.885,0.087
3294.895,0.167
3294.905,0.175
3294.915,0.116
3294.925,0.06
3294.935,0.065
3294.945,0.076
3294.955,0.064
3294.965,0.053
3294.975,0.077
3294.985,0.079
3294.995,0.092
3295.005,0.112
3295.015,0.105
3295.025,0.098
3295.035,0.1
3295.045,0.12
3295.055,0.111
3295.065,0.11
3295.075,0.126
3295.085,0.141
3295.095,0.169
3295.105,0.129
3295.115,0.136
3295.125,0.119
3295.135,0.123
3295.145,0.111
3295.155,0.104
3295.165,0.076
3295.175,0.079
3295.185,0.079
3295.195,0.108
3295.205,0.078
3295.215,0.089
3295.225,0.11
3295.235,0.086
3295.245,0.09
3295.255,0.072
3295.265,0.085
3295.275,0.095
3295.285,0.063
3295.295,0.083
3295.305,0.082
3295.315,0.092
3295.325,0.223
3295.335,0.108
3295.345,0.204
3295.355,0.159
3295.365,0.152
3295.405,0.106
3295.415,0.098
3295.425,0.111
3295.435,0.093
3295.445,0.112
3295.455,0.101
3295.465,0.12
3295.475,0.108
3295.485,0.086
3295.495,0.097
3295.505,0.083
3295.515,0.104
3295.555,0.09
3295.565,0.108
3295.575,0.145
3295.585,0.167
3295.595,0.132
3295.605,0.089
3295.615,0.068
3295.625,0.063
3295.635,0.067
3295.645,0.057
3295.655,0.11
3295.665,0.117
3295.675,0.11
3295.685,0.101
3295.695,0.123
3295.705,0.121
3295.715,0.118
3295.725,0.066
3295.735,0.091
3295.745,0.084
3295.755,0.077
3295.765,0.055
3295.775,0.048
3295.785,0.102
3295.795,0.089
3295.805,0.091
3295.815,0.106
3295.825,0.089
3295.835,0.081
3295.845,0.093
3295.855,0.087
3295.865,0.075
3295.875,0.071
3295.885,0.097
3295.895,0.103
3295.905,0.102
3295.915,0.103
3295.925,0.075
3295.935,0.09
3295.945,0.067
3295.955,0.06
3295.965,0.076
3295.975,0.068
3295.985,0.086
3295.995,0.074
3296.005,0.068
3296.015,0.119
3296.025,0.155
3296.035,0.158
3296.045,0.09
3296.055,0.159
3296.065,0.193
3296.075,0.129
3296.085,0.094
3296.095,0.101
3296.485,0.089
3296.495,0.102
3296.505,0.068
3296.515,0.08
3296.525,0.09
3296.535,0.078
3296.545,0.094
3296.555,0.06
3296.565,0.062
3296.575,0.11
3296.585,0.053
3296.595,0.066
3296.605,0.068
3296.615,0.058
3296.625,0.079
3296.635,0.092
3296.645,0.085
3296.655,0.104
3296.665,0.07
3296.675,0.07
3296.685,0.071
3296.695,0.086
3296.705,0.068
3296.715,0.038
3296.725,0.07
3296.735,0.072
3296.745,0.054
3296.755,0.058
3296.765,0.058
3296.775,0.067
3296.785,0.063
3296.795,0.042
3296.805,0.045
3296.815,0.096
3296.825,0.073
3296.835,0.082
3296.845,0.064
3296.855,0.072
3296.865,0.051
3296.875,0.101
3296.885,0.126
3296.895,0.115
3296.905,0.126
3296.915,0.123
3296.925,0.12
3296.935,0.12
3296.945,0.138
3296.955,0.149
3296.965,0.116
3296.975,0.14
3296.985,0.123
3296.995,0.145
3297.005,0.147
3297.015,0.125
3297.025,0.145
3297.035,0.072
3297.045,0.083
3297.055,0.101
3297.065,0.09
3297.075,0.068
3297.085,0.069
3297.095,0.064
3297.105,0.035
3297.115,0.043
3297.125,0.057
3297.135,0.046
3297.145,0.06
3297.155,0.047
3297.165,0.098
3297.175,0.097
3297.185,0.04
3297.195,0.053
3297.205,0.069
3297.215,0.064
3297.225,0.068
3297.235,0.076
3297.245,0.073
3297.255,0.064
3297.265,0.086
3297.275,0.072
3297.285,0.035
3297.295,0.038
3297.305,0.031
3297.315,0.076
3297.325,0.092
3297.335,0.076
3297.345,0.068
3297.355,0.065
3297.365,0.066
3297.375,0.058
3297.385,0.061
3297.395,0.055
3297.405,0.06
3297.415,0.066
3297.425,0.049
3297.435,0.065
3297.445,0.066
3297.455,0.089
3297.465,0.071
3297.475,0.092
3297.485,0.123
3297.495,0.075
3297.505,0.061
3297.515,0.034
3297.525,0.051
3297.535,0.039
3297.545,0.032
3297.555,0.043
3297.565,0.059
3297.575,0.046
3297.585,0.055
3297.595,0.062
3297.605,0.057
3297.615,0.084
3297.625,0.091
3297.635,0.109
3297.645,0.125
3297.655,0.111
3297.665,0.107
3297.675,0.079
3297.685,0.077
3297.695,0.095
3297.705,0.092
3297.715,0.103
3297.725,0.101
3297.735,0.116
3297.745,0.091
3297.755,0.079
3297.765,0.067
3297.775,0.104
3297.785,0.104
3297.795,0.117
3297.805,0.155
3297.815,0.126
3297.825,0.149
3297.835,0.087
3297.845,0.095
3297.855,0.09
3297.865,0.085
3297.875,0.056
3297.885,0.097
3297.895,0.084
3297.905,0.074
3297.915,0.115
3297.925,0.115
3297.935,0.111
3297.945,0.093
3297.955,0.089
3297.965,0.08
3297.975,0.082
3297.985,0.063
3297.995,0.064
3298.005,0.061
3298.015,0.072
3298.025,0.065
3298.035,0.06
3298.045,0.054
3298.055,0.042
3298.065,0.047
3298.075,0.052
3298.085,0.047
3298.095,0.037
3298.105,0.041
3298.115,0.056
3298.125,0.056
3298.135,0.045
3298.145,0.056
3298.155,0.08
3298.165,0.077
3298.175,0.064
3298.185,0.043
3298.195,0.077
3298.205,0.115
3298.215,0.11
3298.225,0.07
3298.235,0.087
3298.245,0.086
3298.255,0.089
3298.265,0.111
3298.275,0.128
3298.285,0.087
3298.295,0.077
3298.305,0.053
3298.315,0.056
3298.325,0.073
3298.335,0.1
3298.345,0.078
3298.355,0.083
3298.365,0.077
3298.375,0.066
3298.385,0.087
3298.395,0.083
3298.405,0.086
3298.425,0.089
3298.435,0.096
3298.445,0.103
3298.455,0.151
3298.465,0.142
3298.475,0.098
3298.485,0.106
3298.495,0.1
3298.505,0.073
3298.515,0.073
3298.525,0.075
3298.535,0.065
3298.545,0.082
3298.555,0.114
3298.565,0.121
3298.575,0.13
3298.585,0.116
3298.595,0.098
3298.605,0.102
3298.615,0.104
3298.625,0.106
3298.635,0.113
3298.645,0.076
3298.655,0.058
3298.665,0.047
3298.675,0.054
3298.685,0.06
3298.695,0.062
3298.705,0.108
3298.715,0.126
3298.725,0.123
3298.735,0.172
3298.745,0.201
3298.755,0.191
3298.765,0.163
3298.775,0.129
3298.785,0.108
3298.795,0.113
3298.805,0.054
3298.815,0.042
3298.825,0.051
3298.835,0.056
3298.845,0.038
3298.855,0.045
3298.865,0.09
3298.875,0.107
3298.885,0.123
3298.895,0.087
3298.905,0.09
3298.915,0.14
3298.925,0.147
3298.935,0.149
3298.945,0.13
3298.955,0.12
3298.965,0.111
3298.975,0.104
3298.985,0.085
3298.995,0.124
3299.005,0.199
3299.015,0.185
3299.025,0.165
3299.035,0.124
3299.045,0.075
3299.055,0.052
3299.065,0.061
3299.075,0.063
3299.085,0.02
3299.095,0.053
3299.105,0.058
3299.115,0.045
3299.125,0.044
3299.135,0.059
3299.145,0.047
3299.155,0.06
3299.165,0.075
3299.175,0.096
3299.185,0.09
3299.195,0.119
3299.205,0.1
3299.215,0.089
3299.225,0.061
3299.235,0.049
3299.245,0.066
3299.255,0.049
3299.265,0.065
3299.275,0.09
3299.285,0.091
3299.295,0.065
3299.305,0.065
3299.315,0.06
3299.325,0.061
3299.335,0.044
3299.345,0.051
3299.355,0.047
3299.365,0.048
3299.375,0.031
3299.385,0.03
3299.395,0.026
3299.405,0.059
3299.415,0.055
3299.425,0.047
3299.435,0.032
3299.445,0.048
3299.455,0.039
3299.465,0.049
3299.475,0.048
3299.485,0.044
3299.495,0.029
3299.505,0.054
3299.515,0.049
3299.525,0.048
3299.535,0.037
3299.545,0.026
3299.555,0.01
3299.565,0.01
3299.575,0.02
3299.585,0.05
3299.595,0.02
3299.605,0.041
3299.615,0.065
3299.625,0.051
3299.635,0.085
3299.645,0.121
3299.655,0.147
3299.665,0.108
3299.675,0.098
3299.685,0.111
3299.735,0.089
3299.745,0.073
3299.755,0.079
3299.765,0.073
3299.775,0.072
3299.785,0.079
3299.795,0.071
3299.805,0.06
3299.815,0.057
3299.825,0.072
3299.835,0.048
3299.845,0.048
3299.855,0.049
3299.865,0.044
3299.875,0.025
3299.885,0.027
3299.895,0.037
3299.905,0.032
3299.915,0.045
3299.925,0.054
3299.935,0.072
3299.945,0.057
3299.955,0.078
3299.965,0.089
3299.975,0.111
3299.985,0.123
3299.995,0.088
3300.005,0.078
3300.015,0.072
3300.025,0.072
3300.035,0.071
3300.045,0.055
3300.055,0.064
3300.065,0.073
3300.075,0.06
3300.085,0.042
3300.095,0.048
3300.105,0.037
3300.115,0.03
3300.125,0.088
3300.135,0.092
3300.145,0.124
3300.155,0.063
3300.165,0.032
3300.175,0.045
3300.185,0.048
3300.195,0.041
3300.205,0.036
3300.215,0.043
3300.225,0.026
3300.235,0.026
3300.245,0.026
3300.255,0.031
3300.265,0.045
3300.275,0.074
3300.285,0.067
3300.295,0.059
3300.305,0.045
3300.315,0.032
3300.325,0.033
3300.335,0.032
3300.345,0.05
3300.355,0.052
3300.365,0.061
3300.375,0.061
3300.385,0.048
3300.395,0.079
3300.405,0.057
3300.415,0.023
3300.425,0.017
3300.435,0.019
3300.445,0.027
3300.455,0.033
3300.465,0.043
3300.475,0.054
3300.485,0.053
3300.495,0.038
3300.505,0.04
3300.515,0.038
3300.525,0.02
3300.535,0.044
3300.545,0.061
3300.555,0.064
3300.565,0.069
3300.575,0.1
3300.585,0.088
3300.595,0.075
3300.605,0.081
3300.615,0.089
3300.625,0.088
3300.635,0.059
3300.645,0.057
3300.655,0.073
3300.665,0.072
3300.675,0.052
3300.685,0.077
3300.695,0.085
3300.705,0.113
3300.715,0.101
3300.725,0.081
3300.735,0.09
3300.745,0.103
3300.755,0.085
3300.765,0.049
3300.775,0.044
