Depth_m,BC
425.886,0.571
425.897,1.818
425.908,2.984
425.919,3.58
425.93,0.237
425.941,-0.602
425.952,-0.481
425.963,-0.487
425.974,-0.411
425.985,-0.304
425.996,0.854
426.007,0.828
426.018,0.605
426.029,0.529
426.04,0.109
426.05,-0.424
426.061,-0.538
426.072,-0.322
426.083,0.397
426.094,0.516
426.105,0.575
426.116,0.381
426.127,0.023
426.138,-0.231
426.149,-0.246
426.16,-0.299
426.171,-0.255
426.182,-0.182
426.193,-0.01
426.204,-0.107
426.215,0.133
426.226,0.853
426.236,0.771
426.247,0.959
426.258,1.026
426.269,-0.181
426.28,-0.638
426.291,-0.801
426.302,-0.807
426.313,-0.671
426.324,-0.617
426.335,-0.425
426.346,-0.028
426.357,-0.226
426.368,-0.134
426.379,-0.11
426.39,-0.065
426.401,-0.049
426.412,0.216
426.423,0.789
426.433,1.017
426.444,1.851
426.455,1.709
426.466,1.199
426.477,0.382
426.488,-0.158
426.499,-0.405
426.51,-0.464
426.521,-0.523
426.532,-0.44
426.543,-0.283
426.554,-0.239
426.565,-0.167
426.576,-0.193
426.587,0.112
426.598,0.164
426.608,0.278
426.619,0.91
426.63,1.504
426.641,2.024
426.652,2.933
426.663,2.76
426.674,2.033
426.685,0.652
426.696,-0.616
426.707,-0.759
426.718,-0.79
426.729,-0.708
426.74,-0.74
426.751,-0.756
426.762,-0.713
426.773,-0.609
426.784,-0.28
426.794,-0.513
426.805,-0.392
426.816,-0.211
426.827,0.054
426.838,1.315
426.849,1.526
426.86,1.076
426.871,0.416
426.882,0.625
426.893,0.73
426.904,-0.043
426.915,-0.659
426.926,-0.66
426.937,-0.668
426.948,-0.743
426.959,-0.743
426.97,-0.781
426.98,-0.782
426.991,-0.685
427.002,-0.161
427.013,-0.021
427.024,0.293
427.035,0.157
427.046,0.085
427.057,0.101
427.068,0.124
427.079,0.311
427.09,0.596
427.101,0.904
427.112,1.039
427.123,1.384
427.134,0.799
427.145,0.589
427.156,0.253
427.166,-0.122
427.177,-0.286
427.188,-0.292
427.199,-0.119
427.21,0.105
427.221,0.37
427.232,0.162
427.243,0.159
427.254,0.097
427.265,-0.251
427.276,-0.248
427.287,-0.074
427.298,-0.104
427.309,0.166
427.32,0.601
427.331,0.99
427.342,1.208
427.352,0.78
427.363,0.555
427.374,0.248
427.385,0.549
427.396,0.745
427.407,0.394
427.418,0.456
427.429,0.247
427.44,-0.15
427.451,-0.48
427.462,-0.204
427.473,-0.199
427.484,-0.269
427.495,-0.12
427.506,-0.232
427.517,-0.269
427.527,-0.187
427.538,-0.217
427.549,0.053
427.56,-0.067
427.571,0.504
427.582,1.134
427.593,1.787
427.604,1.412
427.615,0.774
427.626,-0.291
427.637,-0.568
427.648,-0.779
427.659,-0.763
427.67,-0.773
427.681,-0.76
427.692,-0.635
427.703,-0.558
427.714,-0.513
427.724,-0.445
427.735,-0.517
427.746,-0.087
427.757,-0.081
427.768,-0.059
427.779,-0.299
427.79,-0.405
427.801,-0.135
427.812,0.165
427.823,0.338
427.834,0.58
427.845,0.709
427.856,0.051
427.867,-0.615
427.878,-0.725
427.889,-0.715
427.9,-0.712
427.911,-0.614
427.921,-0.539
427.932,-0.457
427.943,-0.39
427.954,-0.247
427.965,-0.134
427.976,-0.157
427.987,-0.052
427.998,0.119
428.009,0.229
428.02,0.557
428.031,0.774
428.042,0.69
428.053,0.593
428.064,0.166
428.075,-0.245
428.086,-0.545
428.096,-0.613
428.107,-0.659
428.118,-0.697
428.129,-0.713
428.14,-0.653
428.151,-0.662
428.162,-0.647
428.173,-0.505
428.184,-0.213
428.195,0.386
428.206,1.037
428.217,1.577
428.228,1.854
428.239,2.613
428.25,-0.109
428.261,-0.616
428.272,-0.62
428.282,-0.616
428.293,-0.649
428.304,-0.632
428.315,-0.616
428.326,-0.683
428.337,-0.586
428.348,-0.647
428.359,-0.61
428.37,-0.483
428.381,-0.521
428.392,-0.251
428.403,0.161
428.414,0.978
428.425,1.593
428.436,1.69
428.447,1.802
428.457,1.554
428.468,1.51
428.479,0.835
428.49,-0.206
428.501,-0.436
428.512,-0.555
428.523,-0.472
428.534,-0.449
428.545,-0.351
428.556,-0.434
428.567,-0.403
428.578,-0.072
428.589,0.776
428.6,0.597
428.611,0.29
428.622,0.186
428.633,0.135
428.643,0.266
428.654,0.107
428.665,0.556
428.676,0.645
428.687,0.625
428.698,0.295
428.709,-0.126
428.72,-0.46
428.731,-0.516
428.742,-0.516
428.753,-0.386
428.764,-0.361
428.775,-0.373
428.786,-0.409
428.797,-0.139
428.808,0.086
428.819,0.177
428.829,0.366
428.84,0.381
428.851,0.014
428.862,0.058
428.873,0.643
428.884,0.71
428.895,0.447
428.906,0.296
428.917,0.37
428.928,-0.262
428.939,-0.646
428.95,-0.678
428.961,-0.672
428.972,-0.513
428.983,-0.422
428.994,-0.315
429.004,-0.23
429.015,-0.305
429.026,-0.178
429.037,-0.208
429.048,-0.141
429.059,-0.178
429.07,-0.051
429.081,0.317
429.092,0.58
429.103,0.775
429.114,0.476
429.125,-0.273
429.136,-0.528
429.147,-0.701
429.158,-0.76
429.169,-0.782
429.18,-0.827
429.191,-0.789
429.202,-0.766
429.212,-0.797
429.223,-0.643
429.234,-0.408
429.245,-0.578
429.256,-0.207
429.267,-0.111
429.278,-0.021
429.289,0.294
429.3,1.075
429.311,1.218
429.322,1.254
429.333,0.646
429.344,-0.577
429.355,-0.764
429.366,-0.733
429.377,-0.723
429.387,-0.736
429.398,-0.688
429.409,-0.686
429.42,-0.491
429.431,-0.56
429.442,-0.336
429.453,-0.456
429.464,-0.291
429.475,-0.044
429.486,0.609
429.497,0.308
429.508,0.188
429.519,0.135
429.53,-0.292
429.541,-0.645
429.552,-0.593
429.563,-0.623
429.573,-0.608
429.584,-0.569
429.595,-0.388
429.606,-0.314
429.617,-0.346
429.628,-0.325
429.639,-0.318
429.65,-0.313
429.661,-0.408
429.672,-0.33
429.683,-0.333
429.694,-0.132
429.705,-0.149
429.716,0.097
429.727,0.156
429.738,0.245
429.748,0.74
429.759,0.891
429.77,1.433
429.781,-0.209
429.792,-0.545
429.803,-0.566
429.814,-0.721
429.825,-0.697
429.836,-0.724
429.847,-0.758
429.858,-0.643
429.869,-0.616
429.88,-0.613
429.891,-0.603
429.902,-0.564
429.913,-0.594
429.924,-0.459
429.934,-0.331
429.945,0.306
429.956,0.134
429.967,-0.076
429.978,-0.601
429.989,-0.548
430.0,-0.66
430.011,-0.66
430.022,-0.682
430.033,-0.651
430.044,-0.71
430.055,-0.596
430.066,-0.489
430.077,-0.441
430.088,-0.429
430.099,-0.449
430.11,-0.462
430.12,-0.453
430.131,-0.346
430.142,-0.232
430.153,-0.313
430.164,0.092
430.175,0.49
430.186,0.765
430.197,0.994
430.208,1.179
430.219,1.229
430.23,0.221
430.241,-0.51
430.252,-0.588
430.263,-0.486
430.274,-0.48
430.285,-0.49
430.296,-0.604
430.306,-0.685
430.317,-0.684
430.328,-0.493
430.339,-0.286
430.35,-0.199
430.361,0.029
430.372,0.097
430.383,0.667
430.394,0.254
430.405,0.974
430.416,0.561
430.427,0.891
430.438,1.887
430.449,3.169
430.46,2.598
430.471,1.876
430.482,1.507
430.492,-0.018
430.503,-0.439
430.514,-0.486
430.525,-0.548
430.536,-0.453
430.547,-0.439
430.558,-0.522
430.569,-0.642
430.58,-0.769
430.591,-0.767
430.602,-0.653
430.613,-0.36
430.624,-0.285
430.635,-0.532
430.646,-0.652
430.657,-0.637
430.668,-0.54
430.678,-0.524
430.689,-0.419
430.7,-0.502
430.711,-0.189
430.722,0.169
430.733,0.235
430.744,1.059
430.755,1.118
430.766,0.788
430.777,1.135
430.788,0.574
430.799,0.172
430.81,-0.111
430.821,-0.14
430.832,-0.23
430.843,-0.357
430.854,-0.417
430.865,-0.304
430.875,-0.282
430.886,-0.342
430.897,-0.261
430.908,-0.353
430.919,-0.251
430.93,0.107
430.941,-0.027
430.952,-0.041
430.963,-0.053
430.974,-0.403
430.985,-0.594
430.996,-0.706
431.007,-0.676
431.018,-0.654
431.029,-0.579
431.04,-0.325
431.051,-0.288
431.061,-0.208
431.072,-0.06
431.083,0.089
431.094,-0.024
431.105,-0.333
431.116,-0.328
431.127,-0.579
431.138,-0.47
431.149,-0.103
431.16,-0.177
431.171,-0.136
431.182,-0.26
431.193,-0.437
431.204,-0.353
431.215,-0.418
431.226,-0.432
431.237,-0.439
431.247,-0.454
431.258,-0.236
431.269,-0.289
431.28,-0.484
431.291,-0.506
431.302,-0.725
431.313,-0.795
431.324,-0.759
431.335,-0.648
431.346,-0.485
431.357,-0.228
431.368,-0.159
431.379,-0.024
431.39,0.142
431.401,0.145
431.412,0.855
431.422,1.88
431.433,3.147
431.444,4.031
431.455,5.329
431.466,4.939
431.477,1.121
431.488,-0.582
431.499,-0.725
431.51,-0.756
431.521,-0.697
431.532,-0.638
431.543,-0.706
431.554,-0.555
431.565,-0.27
431.576,0.179
431.587,0.568
431.598,0.469
431.608,0.136
431.619,0.069
431.63,0.009
431.641,0.354
431.652,-0.126
431.663,0.699
431.674,1.065
431.685,0.8
431.696,0.536
431.707,0.123
431.718,0.228
431.729,0.281
431.74,-0.341
431.751,-0.356
431.762,-0.611
431.773,-0.723
431.784,-0.687
431.794,-0.682
431.805,-0.693
431.816,-0.518
431.827,-0.395
431.838,-0.391
431.849,-0.435
431.86,-0.616
431.871,-0.429
431.882,0.036
431.893,-0.093
431.904,0.274
431.915,0.947
431.926,1.5
431.937,1.356
431.948,1.487
431.959,2.18
431.97,2.234
431.98,1.869
431.991,1.596
432.002,0.138
432.013,-0.555
432.024,-0.615
432.035,-0.546
432.046,-0.491
432.057,0.074
432.068,0.228
432.079,0.23
432.09,0.096
432.101,0.08
432.112,0.448
432.123,0.694
432.134,1.368
432.145,1.878
432.156,1.869
432.166,1.052
432.177,-0.208
432.188,-0.696
432.199,-0.786
432.21,-0.756
432.221,-0.786
432.232,-0.709
432.243,-0.655
432.254,-0.556
432.265,-0.495
432.276,-0.57
432.287,-0.45
432.298,-0.18
432.309,-0.068
432.32,0.734
432.331,0.913
432.342,1.272
432.352,1.279
432.363,1.211
432.374,1.023
432.385,1.263
432.396,1.466
432.407,1.399
432.418,0.664
432.429,0.162
432.44,0.215
432.451,-0.031
432.462,-0.352
432.473,-0.411
432.484,-0.476
432.495,-0.504
432.506,-0.485
432.517,-0.683
432.527,-0.794
432.538,-0.757
432.549,-0.869
432.56,-0.854
432.571,-0.824
432.582,-0.75
432.593,-0.691
432.604,-0.744
432.615,-0.677
432.626,-0.67
432.637,-0.552
432.648,-0.613
432.659,-0.315
432.67,-0.302
432.681,-0.146
432.692,-0.025
432.703,0.05
432.714,0.11
432.724,-0.092
432.735,-0.467
432.746,-0.572
432.757,-0.595
432.768,-0.64
432.779,-0.647
432.79,-0.693
432.801,-0.657
432.812,-0.749
432.823,-0.75
432.834,-0.752
432.845,-0.566
432.856,-0.523
432.867,-0.555
432.878,-0.391
432.889,-0.263
432.9,0.007
432.91,0.286
432.921,0.82
432.932,1.085
432.943,0.945
432.954,1.031
432.965,1.08
432.976,1.231
432.987,1.112
432.998,1.007
433.009,0.497
433.02,1.075
433.031,0.453
433.042,-0.515
433.053,-0.441
433.064,-0.659
433.075,-0.741
433.086,-0.785
433.096,-0.726
433.107,-0.719
433.118,-0.72
433.129,-0.682
433.14,-0.743
433.151,-0.718
433.162,-0.559
433.173,-0.001
433.184,-0.267
433.195,-0.05
433.206,0.152
433.217,0.382
433.228,0.664
433.239,0.582
433.25,0.784
433.261,0.836
433.271,0.519
433.282,0.405
433.293,0.381
433.304,0.371
433.315,0.092
433.326,-0.444
433.337,-0.845
433.348,-0.794
433.359,-0.82
433.37,-0.853
433.381,-0.744
433.392,-0.755
433.403,-0.705
433.414,-0.784
433.425,-0.495
433.436,-0.088
433.446,0.619
433.457,0.575
433.468,0.714
433.479,0.57
433.49,0.804
433.501,0.207
433.512,0.007
433.523,-0.545
433.534,-0.88
433.545,-0.909
433.556,-0.901
433.567,-0.939
433.578,-0.925
433.589,-0.822
433.6,-0.779
433.611,-0.691
433.622,-0.692
433.633,-0.282
433.643,0.483
433.654,0.701
433.665,0.799
433.676,-0.115
433.687,0.223
433.698,0.246
433.709,0.364
433.72,0.294
433.731,-0.285
433.742,-0.699
433.753,-0.58
433.764,-0.633
433.775,-0.506
433.786,-0.289
433.797,0.214
433.808,0.273
433.819,-0.222
433.829,-0.312
433.84,-0.186
433.851,0.84
433.862,1.078
433.873,1.015
433.884,0.39
433.895,0.328
433.906,-0.1
433.917,-0.249
433.928,0.127
433.939,0.323
433.95,0.211
433.961,0.399
433.972,-0.606
433.983,-0.703
433.994,-0.741
434.005,-0.665
434.015,-0.643
434.026,-0.426
434.037,-0.104
434.048,0.586
434.059,0.786
434.07,1.196
434.081,1.674
434.092,2.586
434.103,3.222
434.114,3.64
434.125,3.377
434.136,2.311
434.147,1.808
434.158,1.585
434.169,0.712
434.18,0.854
434.191,-0.051
434.201,-0.7
434.212,-0.741
434.223,-0.678
434.234,-0.145
434.245,0.109
434.256,0.085
434.267,-0.134
434.278,-0.151
434.289,-0.267
434.3,0.099
434.311,0.615
434.322,0.749
434.333,0.801
434.344,1.168
434.355,0.409
434.366,0.377
434.377,0.255
434.387,0.238
434.398,0.377
434.409,0.421
434.42,0.647
434.431,-0.169
434.442,-0.557
434.453,-0.667
434.464,-0.726
434.475,-0.724
434.486,-0.573
434.497,-0.43
434.508,-0.219
434.519,0.036
434.53,1.056
434.541,1.482
434.552,2.299
434.562,2.583
434.573,2.228
434.584,0.32
434.595,0.565
434.716,0.008
434.727,-0.43
434.738,-0.423
434.748,-0.325
434.759,-0.092
434.77,-0.098
434.781,0.047
434.792,0.92
434.803,1.861
434.814,2.135
434.825,1.615
434.836,1.065
434.847,1.032
434.858,1.222
434.869,0.119
434.88,-0.615
434.891,-0.412
434.902,-0.262
434.913,-0.418
434.924,-0.837
434.934,-0.85
434.945,-0.639
434.956,-0.653
434.967,-0.433
434.978,-0.266
434.989,-0.262
435.0,-0.4
435.011,-0.71
435.022,-0.565
435.033,-0.611
435.044,-0.396
435.055,-0.293
435.066,-0.266
435.077,-0.335
435.088,-0.471
435.099,-0.388
435.11,-0.485
435.12,-0.627
435.131,-0.582
435.142,-0.611
435.153,-0.332
435.164,-0.398
435.175,-0.283
435.186,-0.07
435.197,0.05
435.208,-0.211
435.219,-0.21
435.23,-0.434
435.241,-0.486
435.252,-0.409
435.263,-0.589
435.274,-0.675
435.285,-0.728
435.296,-0.696
435.307,-0.677
435.317,-0.636
435.328,-0.75
435.339,-0.766
435.35,-0.87
435.361,-0.9
435.372,-0.871
435.383,-0.82
435.394,-0.791
435.405,-0.74
435.416,-0.621
435.427,-0.457
435.438,-0.368
435.449,-0.557
435.46,-0.4
435.471,-0.139
435.482,-0.058
435.492,0.054
435.503,0.36
435.514,0.293
435.525,0.322
435.536,-0.188
435.547,-0.15
435.558,-0.096
435.569,-0.628
435.58,-0.816
435.591,-0.794
435.602,-0.758
435.613,-0.759
435.624,-0.701
435.635,-0.585
435.646,0.072
435.657,0.497
435.668,-0.037
435.678,0.448
435.689,0.266
435.7,0.063
435.711,0.438
435.722,-0.026
435.733,-0.446
435.744,-0.475
435.755,-0.563
435.766,-0.614
435.777,-0.476
435.788,-0.481
435.799,-0.564
435.81,-0.777
435.821,-0.829
435.832,-0.914
435.843,-0.866
435.854,-0.843
435.865,-0.792
435.875,-0.646
435.886,-0.629
435.897,-0.569
435.908,-0.673
435.919,-0.733
435.93,-0.635
435.941,-0.17
435.952,0.333
435.963,0.28
435.974,0.528
435.985,0.093
435.996,-0.237
436.007,-0.38
436.018,-0.546
436.029,-0.545
436.04,-0.546
436.05,-0.846
436.061,-0.906
436.072,-0.718
436.083,-0.431
436.094,-0.265
436.105,-0.286
436.116,-0.089
436.127,0.176
436.138,0.381
436.149,0.503
436.16,0.317
436.171,0.43
436.182,0.708
436.193,0.444
436.204,1.179
436.215,1.132
436.226,1.07
436.236,0.61
436.247,0.726
436.258,0.999
436.269,1.551
436.28,1.978
436.291,2.226
436.302,3.076
436.313,1.675
436.324,0.68
436.335,0.127
436.346,-0.366
436.357,-0.679
436.368,-0.671
436.379,-0.588
436.39,-0.53
436.401,-0.519
436.411,-0.351
436.422,0.141
436.433,0.526
436.444,0.598
436.455,0.559
436.466,0.274
436.477,0.394
436.488,-0.003
436.499,-0.698
436.51,-0.762
436.521,-0.632
436.532,-0.526
436.543,-0.224
436.554,0.617
436.565,0.506
436.576,0.327
436.587,-0.243
436.598,-0.605
436.608,-0.607
436.619,-0.371
436.63,-0.285
436.641,-0.213
436.652,-0.199
436.663,-0.133
436.674,0.121
436.685,0.345
436.696,0.322
436.707,0.564
436.718,0.747
436.729,0.846
436.74,0.719
436.751,-0.458
436.762,-0.833
436.773,-0.819
436.784,-0.796
436.794,-0.842
436.805,-0.791
436.816,-0.801
436.827,-0.835
436.838,-0.698
436.849,-0.47
436.86,-0.423
436.871,-0.495
436.882,-0.481
436.893,-0.465
436.904,0.108
436.915,0.314
436.926,0.281
436.937,0.893
436.948,0.659
436.959,0.471
436.97,0.359
436.981,0.134
436.991,0.11
437.002,-0.155
437.013,-0.451
437.024,-0.674
437.035,-0.747
437.046,-0.671
437.057,-0.703
437.068,-0.644
437.079,-0.519
437.09,-0.535
437.101,-0.287
437.112,0.12
437.123,0.466
437.134,0.76
437.145,0.454
437.156,0.314
437.166,0.617
437.177,0.71
437.188,0.615
437.199,0.82
437.21,0.979
437.221,0.809
437.232,1.434
437.243,1.706
437.254,1.199
437.265,0.548
437.276,-0.246
437.287,-0.661
437.298,-0.806
437.309,-0.779
437.32,-0.796
437.331,-0.805
437.342,-0.739
437.352,-0.799
437.363,-0.694
437.374,-0.588
437.385,-0.15
437.396,-0.303
437.407,0.003
437.418,0.85
437.429,0.819
437.44,0.687
437.451,0.532
437.462,0.751
437.473,0.31
437.484,-0.065
437.495,-0.034
437.506,0.245
437.517,0.073
437.527,0.134
437.538,-0.104
437.549,0.051
437.56,-0.26
437.571,-0.429
437.582,-0.719
437.593,-0.793
437.604,-0.837
437.615,-0.831
437.626,-0.743
437.637,-0.626
437.648,-0.514
437.659,-0.401
437.67,-0.476
437.681,-0.462
437.692,-0.431
437.703,-0.536
437.713,-0.46
437.724,-0.564
437.735,-0.405
437.746,-0.389
437.757,-0.111
437.768,0.092
437.779,0.647
437.79,0.581
437.801,0.506
437.812,-0.041
437.823,-0.13
437.834,-0.535
437.845,-0.753
437.856,-0.873
437.867,-0.769
437.878,-0.777
437.889,-0.785
437.899,-0.763
437.91,-0.629
437.921,-0.202
437.932,1.215
437.943,0.48
437.954,0.592
437.965,0.807
437.976,0.902
437.987,0.817
437.998,1.218
438.009,2.616
438.02,3.812
438.031,3.101
438.042,1.924
438.053,1.453
438.064,0.377
438.075,-0.135
438.085,-0.698
438.096,-0.482
438.107,-0.228
438.118,-0.146
438.129,-0.132
438.14,-0.283
438.151,-0.246
438.162,-0.292
438.173,-0.248
438.184,-0.354
438.195,-0.244
438.206,-0.012
438.217,0.326
438.228,-0.295
438.239,-0.256
438.25,-0.186
438.261,-0.207
438.271,-0.235
438.282,-0.28
438.293,-0.257
438.304,-0.235
438.315,-0.028
438.326,-0.202
438.337,-0.076
438.348,0.26
438.359,0.251
438.37,1.031
438.381,1.029
438.392,0.502
438.403,0.335
438.414,0.278
438.425,0.26
438.436,-0.307
438.447,-0.793
438.457,-0.746
438.468,-0.789
438.479,-0.772
438.49,-0.796
438.501,-0.767
438.512,-0.782
438.523,-0.233
438.534,1.365
438.545,2.131
438.556,4.599
438.567,6.263
438.578,6.938
438.589,4.499
438.6,1.496
438.611,-0.72
438.622,-0.641
438.633,-0.779
438.643,-0.834
438.654,-0.925
438.665,-0.918
438.676,-0.949
438.687,-0.925
438.698,-0.848
438.709,-0.719
438.72,-0.829
438.731,-0.654
438.742,-0.563
438.753,-0.419
438.764,-0.261
438.775,-0.058
438.786,-0.051
438.797,-0.066
438.808,-0.052
438.819,-0.113
438.829,0.021
438.84,-0.197
438.851,-0.538
438.862,-0.682
438.873,-0.728
438.884,-0.685
438.895,-0.635
438.906,-0.528
438.917,-0.533
438.928,-0.418
438.939,-0.431
438.95,-0.224
438.961,0.245
438.972,0.458
438.983,0.836
438.994,1.462
439.005,1.083
439.015,-0.278
439.026,-0.618
439.037,-0.507
439.048,-0.515
439.059,-0.624
439.07,-0.457
439.081,-0.338
439.092,-0.355
439.103,-0.507
439.114,-0.562
439.125,0.037
439.136,0.946
439.147,1.044
439.158,1.059
439.169,1.129
439.18,0.929
439.191,0.047
439.201,-0.685
439.212,-0.773
439.223,-0.838
439.234,-0.746
439.245,-0.746
439.256,-0.688
439.267,-0.689
439.278,-0.472
439.289,-0.405
439.3,-0.366
439.311,-0.193
439.322,-0.222
439.333,0.055
439.344,0.422
439.355,1.322
439.366,1.51
439.377,1.532
439.387,0.828
439.398,0.708
439.409,0.341
439.42,0.161
439.431,0.125
439.442,-0.07
439.453,-0.167
439.464,-0.01
439.475,0.216
439.486,0.053
439.497,-0.134
439.508,0.225
439.519,0.08
439.53,0.483
439.541,1.088
439.552,1.648
439.562,1.765
439.573,1.717
439.584,1.753
439.595,1.834
439.606,1.661
439.617,0.281
439.628,-0.791
439.639,-0.888
439.65,-0.879
439.661,-0.87
439.672,-0.605
439.683,-0.362
439.694,-0.292
439.705,-0.387
439.716,-0.437
439.727,-0.555
439.738,-0.584
439.748,-0.546
439.759,-0.435
439.77,-0.223
439.781,-0.228
439.792,-0.002
439.803,-0.044
439.814,0.382
439.825,0.516
439.836,-0.4
439.847,-0.759
439.858,-0.839
439.869,-0.882
439.88,-0.931
439.891,-0.899
439.902,-0.882
439.913,-0.767
439.924,-0.444
439.935,-0.438
439.945,-0.355
439.956,-0.695
439.967,-0.902
439.978,-0.991
439.989,-0.998
440.033,-0.335
440.044,0.072
440.055,0.807
440.066,0.795
440.077,0.507
440.088,0.399
440.099,-0.029
440.11,0.015
440.121,-0.315
440.131,-0.337
440.142,-0.57
440.153,-0.554
440.164,-0.711
440.175,-0.838
440.186,-0.964
440.197,-0.954
440.208,-0.996
440.219,-0.979
440.23,-0.88
440.241,-0.923
440.252,-0.764
440.263,-0.711
440.274,-0.687
440.285,-0.528
440.296,-0.414
440.306,-0.36
440.317,-0.322
440.328,-0.193
440.339,-0.08
440.35,-0.102
440.361,0.137
440.372,0.645
440.383,0.816
440.394,0.717
440.405,0.656
440.416,-0.034
440.427,-0.522
440.438,-0.702
440.449,-0.8
440.46,-0.869
440.471,-0.833
440.482,-0.994
440.492,-0.905
440.503,-0.965
440.514,-0.965
440.525,-1.009
440.536,-0.956
440.547,-0.931
440.558,-0.794
440.569,-0.754
440.58,-0.653
440.591,-0.607
440.602,-0.531
440.613,-0.561
440.624,-0.373
440.635,-0.277
440.646,-0.31
440.657,-0.293
440.668,-0.36
440.678,0.121
440.689,-0.063
440.7,0.025
440.711,-0.041
440.722,-0.065
440.733,0.716
440.821,0.719
440.832,1.007
440.843,1.287
440.853,1.665
440.864,1.649
440.875,1.927
440.886,2.602
440.897,2.411
440.908,0.778
440.919,-0.017
440.93,-0.227
440.941,-0.192
440.952,-0.522
440.963,-0.604
440.974,-0.581
440.985,-0.438
440.996,-0.377
441.007,-0.151
441.018,0.113
441.029,0.234
441.04,0.302
441.05,0.19
441.061,-0.582
441.072,-0.761
441.083,-0.776
441.094,-0.763
441.105,-0.743
441.116,-0.662
441.127,-0.417
441.138,-0.088
441.149,0.151
441.16,0.488
441.171,0.203
441.182,-0.03
441.193,-0.158
441.204,-0.232
441.215,-0.261
441.226,0.373
441.236,0.781
441.247,1.593
441.258,2.12
441.269,1.926
441.28,2.326
441.291,3.174
441.302,3.136
441.313,2.754
441.324,2.146
441.335,0.646
441.346,-0.413
441.357,-0.677
441.368,-0.808
441.379,-0.75
441.39,-0.832
441.401,-0.814
441.411,-0.551
441.422,-0.509
441.433,-0.325
441.444,0.208
441.455,0.698
441.466,1.538
441.477,0.9
441.488,0.435
441.499,0.052
441.51,-0.324
441.521,-0.326
441.532,-0.529
441.543,-0.576
441.554,-0.729
441.565,-0.821
441.576,-0.793
441.587,-0.811
441.598,-0.867
441.608,-0.848
441.619,-0.603
441.63,-0.488
441.641,-0.586
441.652,-0.557
441.663,-0.225
441.674,-0.033
441.685,0.237
441.696,0.956
441.707,0.686
441.718,0.978
441.729,1.323
441.74,1.683
441.751,3.084
441.762,2.662
441.773,-0.161
441.784,-0.764
441.794,-0.887
441.805,-0.815
441.816,-0.809
441.827,-0.862
441.838,-0.829
441.849,-0.743
441.86,-0.679
441.871,-0.634
441.882,-0.618
441.893,-0.475
441.904,-0.166
441.915,-0.054
441.926,0.269
441.937,0.66
441.948,0.285
441.959,0.48
441.97,-0.06
441.98,-0.78
441.991,-0.77
442.002,-0.74
442.013,-0.843
442.024,-0.865
442.035,-0.873
442.046,-0.875
442.057,-0.833
442.068,-0.933
442.079,-0.829
442.09,-0.56
442.101,-0.208
442.112,-0.013
442.123,-0.036
442.134,-0.03
442.145,-0.136
442.155,-0.056
442.166,-0.111
442.177,-0.07
442.188,-0.184
442.199,-0.418
442.21,-0.447
442.221,-0.49
442.232,-0.494
442.243,-0.289
442.254,-0.212
442.265,-0.241
442.276,-0.12
442.287,0.292
442.298,0.443
442.309,0.556
442.32,0.535
442.331,-0.349
442.341,-0.641
442.352,-0.363
442.363,0.283
442.374,0.606
442.385,0.585
442.396,0.452
442.407,0.524
442.418,0.55
442.429,0.524
442.44,0.333
442.451,-0.316
442.462,-0.65
442.473,-0.628
442.484,-0.548
442.495,-0.633
442.506,-0.687
442.517,-0.749
442.527,-0.706
