Depth,Na
2753.525,44.451
2753.535,48.45
2753.545,47.021
2753.555,46.666
2753.565,35.871
2753.575,30.094
2753.585,31.375
2753.595,37.035
2753.605,37.569
2753.615,36.02
2753.625,40.467
2753.635,51.029
2753.645,64.143
2753.655,91.632
2753.665,104.473
2753.675,100.458
2753.685,95.362
2753.695,85.99
2753.705,69.288
2753.715,54.677
2753.725,46.218
2753.735,41.94
2753.745,41.076
2753.755,35.606
2753.765,27.226
2753.775,20.633
2753.785,22.711
2753.795,27.532
2753.805,34.894
2753.815,42.855
2753.825,45.29
2753.835,39.774
2753.845,37.015
2753.855,38.288
2753.865,37.228
2753.875,36.629
2753.885,35.52
2753.895,32.141
2753.905,26.611
2753.915,29.108
2753.925,33.957
2753.935,39.902
2753.945,40.144
2753.955,39.88
2753.965,40.736
2753.975,49.268
2753.985,49.947
2753.995,50.341
2754.005,53.688
2754.015,55.637
2754.025,53.94
2754.035,50.934
2754.045,48.07
2754.055,44.497
2754.065,41.836
2754.075,35.658
2754.085,32.505
2754.095,35.497
2754.105,45.878
2754.115,54.077
2754.125,63.168
2754.135,70.07
2754.145,59.028
2754.155,54.797
2754.165,53.299
2754.175,50.119
2754.185,55.333
2754.195,63.361
2754.205,55.238
2754.215,42.472
2754.225,36.653
2754.235,39.664
2754.245,42.219
2754.255,39.862
2754.265,39.375
2754.275,52.384
2754.285,54.093
2754.295,50.963
2754.305,52.575
2754.315,54.978
2754.325,56.372
2754.335,53.544
2754.345,52.36
2754.355,46.287
2754.365,44.628
2754.375,45.292
2754.385,43.834
2754.395,54.229
2754.405,64.191
2754.415,65.321
2754.425,55.885
2754.435,45.999
2754.445,48.691
2754.455,58.233
2754.465,61.946
2754.475,60.469
2754.485,67.562
2754.495,75.427
2754.505,77.973
2754.515,62.575
2754.525,57.027
2754.535,57.668
2754.545,53.744
2754.555,44.267
2754.565,48.115
2754.575,50.621
2754.585,57.241
2754.595,62.129
2754.605,59.522
2754.615,56.919
2754.625,59.675
2754.635,55.559
2754.645,43.33
2754.655,31.258
2754.665,25.924
2754.675,20.909
2754.685,23.54
2754.695,32.013
2754.705,41.828
2754.715,49.602
2754.725,53.087
2754.735,48.818
2754.745,45.302
2754.755,52.376
2754.765,56.875
2754.775,65.071
2754.785,70.569
2754.795,66.424
2754.805,55.08
2754.815,43.172
2754.825,29.335
2754.835,19.527
2754.845,14.4
2754.855,16.685
2754.875,26.428
2754.885,32.117
2754.895,38.36
2754.905,46.332
2754.915,51.25
2754.925,43.244
2754.935,46.521
2754.945,54.777
2754.955,54.228
2754.965,53.096
2754.975,47.263
2754.985,30.804
2754.995,22.214
2755.005,21.495
2755.015,21.507
2755.025,22.681
2755.035,23.213
2755.045,25.555
2755.055,27.832
2755.065,31.748
2755.075,39.562
2755.085,37.878
2755.095,29.127
2755.105,23.58
2755.115,27.665
2755.125,30.13
2755.135,29.025
2755.145,30.695
2755.155,36.699
2755.165,43.196
2755.175,56.029
2755.185,67.284
2755.195,71.599
2755.205,73.523
2755.215,74.967
2755.225,75.658
2755.235,75.505
2755.245,68.488
2755.255,54.293
2755.265,38.185
2755.275,33.175
2755.285,40.652
2755.295,62.036
2755.305,68.466
2755.315,58.63
2755.325,54.554
2755.335,57.414
2755.345,51.234
2755.355,43.177
2755.365,45.319
2755.375,60.687
2755.385,78.679
2755.395,72.352
2755.405,49.908
2755.415,38.534
2755.425,28.419
2755.435,24.201
2755.445,29.677
2755.455,29.021
2755.465,30.825
2755.475,37.057
2755.485,41.051
2755.495,37.862
2755.505,37.628
2755.515,41.534
2755.525,53.744
2755.535,54.274
2755.545,43.049
2755.555,37.575
2755.565,36.5
2755.575,37.056
2755.585,50.826
2755.595,64.921
2755.605,61.558
2755.615,44.586
2755.625,24.283
2755.635,15.618
2755.645,18.395
2755.655,23.273
2755.665,27.314
2755.675,33.271
2755.685,39.144
2755.695,41.516
2755.705,41.037
2755.715,40.591
2755.725,39.778
2755.735,40.481
2755.745,39.232
2755.755,39.479
2755.765,43.527
2755.775,36.411
2755.785,32.963
2755.795,49.234
2755.805,64.362
2755.815,58.323
2755.825,69.917
2755.835,85.95
2755.845,73.267
2755.855,63.006
2755.865,50.61
2755.875,50.559
2755.885,52.017
2755.895,54.344
2755.905,42.31
2755.915,35.007
2755.925,32.592
2755.935,30.201
2755.945,28.094
2755.955,26.48
2755.965,30.201
2755.975,35.556
2755.985,38.009
2755.995,38.049
2756.005,39.377
2756.015,47.598
2756.025,60.203
2756.035,65.616
2756.045,60.108
2756.055,49.268
2756.065,40.88
2756.075,34.042
2756.085,26.176
2756.095,23.035
2756.105,22.526
2756.115,24.636
2756.125,25.035
2756.135,26.846
2756.145,31.616
2756.155,36.893
2756.165,42.706
2756.175,54.204
2756.185,62.449
2756.195,62.203
2756.205,61.233
2756.215,49.367
2756.225,40.873
2756.235,39.166
2756.245,38.222
2756.255,34.02
2756.265,36.417
2756.275,47.168
2756.285,56.167
2756.295,53.365
2756.305,43.953
2756.315,35.207
2756.365,22.062
2756.375,21.001
2756.385,25.682
2756.395,33.659
2756.405,34.078
2756.415,35.059
2756.425,35.949
2756.435,35.23
2756.445,34.324
2756.455,38.69
2756.465,39.429
2756.475,34.001
2756.485,34.128
2756.495,50.863
2756.505,63.018
2756.515,58.922
2756.525,62.191
2756.535,64.319
2756.545,55.139
2756.555,42.391
2756.565,41.248
2756.575,26.34
2756.585,23.714
2756.595,26.133
2756.605,27.436
2756.615,35.538
2756.625,42.255
2756.635,43.181
2756.645,48.049
2756.655,53.902
2756.665,52.813
2756.675,39.757
2756.685,28.732
2756.695,22.927
2756.705,26.115
2756.715,29.882
2756.725,37.896
2756.735,46.196
2756.745,50.282
2756.755,65.004
2756.765,79.768
2756.775,85.634
2756.785,52.484
2756.795,44.218
2756.805,32.282
2756.815,36.917
2756.825,50.938
2756.835,62.665
2756.845,64.334
2756.855,62.735
2756.865,57.361
2756.875,47.568
2756.885,38.656
2756.895,35.444
2756.905,31.738
2756.915,33.804
2756.925,36.654
2756.935,45.755
2756.945,53.118
2756.955,60.587
2756.965,73.231
2756.975,72.589
2756.985,63.706
2756.995,67.697
2757.005,100.412
2757.015,132.399
2757.025,147.245
2757.035,144.74
2757.045,86.11
2757.055,47.233
2757.065,31.959
2757.075,29.859
2757.085,37.611
2757.095,36.744
2757.105,32.044
2757.115,28.094
2757.125,23.449
2757.135,24.54
2757.145,26.169
2757.155,25.224
2757.165,27.207
2757.175,31.374
2757.185,29.255
2757.195,26.404
2757.205,27.286
2757.215,24.372
2757.225,23.667
2757.235,25.572
2757.245,30.521
2757.255,33.796
2757.265,39.02
2757.275,43.149
2757.285,46.903
2757.295,44.641
2757.305,34.551
2757.315,28.282
2757.325,26.128
2757.335,24.798
2757.345,23.3
2757.355,25.876
2757.365,33.309
2757.375,49.548
2757.385,52.01
2757.395,48.219
2757.405,39.218
2757.415,31.649
2757.425,28.994
2757.435,28.176
2757.445,27.529
2757.455,32.197
2757.465,36.333
2757.475,38.354
2757.485,38.196
2757.495,35.407
2757.505,30.955
2757.515,25.866
2757.525,30.272
2757.535,31.388
2757.545,34.844
2757.555,37.526
2757.565,36.881
2757.575,36.605
2757.585,36.407
2757.595,36.645
2757.605,37.226
2757.615,38.192
2757.625,44.971
2757.635,44.604
2757.645,43.458
2757.655,41.1
2757.665,43.218
2757.675,45.419
2757.685,47.287
2757.695,50.848
2757.705,54.507
2757.715,59.368
2757.725,52.396
2757.735,46.806
2757.745,40.659
2757.755,36.533
2757.765,35.42
2757.775,33.065
2757.785,34.12
2757.795,40.631
2757.805,53.039
2757.815,49.114
2757.825,39.42
2757.835,42.486
2757.845,46.351
2757.855,47.707
2757.865,43.885
2757.875,38.879
2757.885,37.794
2757.895,35.925
2757.905,34.916
2757.915,36.357
2757.925,42.773
2757.935,47.382
2757.945,45.63
2757.955,41.75
2757.965,32.571
2757.975,31.004
2757.985,29.847
2757.995,28.31
2758.005,36.603
2758.015,37.654
2758.025,34.898
2758.035,31.219
2758.045,33.44
2758.055,34.052
2758.065,44.077
2758.075,61.569
2758.085,60.904
2758.095,64.257
2758.105,96.639
2758.115,127.238
2758.125,130.412
2758.135,99.341
2758.145,86.5
2758.165,70.846
2758.175,59.948
2758.185,45.707
2758.195,46.42
2758.205,47.289
2758.215,38.026
2758.225,32.634
2758.235,25.279
2758.245,22.393
2758.255,30.399
2758.265,35.058
2758.275,36.548
2758.285,35.897
2758.295,35.892
2758.305,35.723
2758.315,36.71
2758.325,58.036
2758.335,73.687
2758.345,72.897
2758.355,58.853
2758.365,51.879
2758.375,53.792
2758.385,47.383
2758.395,37.884
2758.405,32.12
2758.415,32.884
2758.425,35.876
2758.435,35.093
2758.445,31.902
2758.455,34.446
2758.465,44.132
2758.475,48.728
2758.485,49.625
2758.495,53.251
2758.505,54.422
2758.515,44.963
2758.525,42.071
2758.535,51.331
2758.545,66.331
2758.555,60.565
2758.565,49.433
2758.575,40.724
2758.585,42.84
2758.595,47.811
2758.605,53.67
2758.615,50.367
2758.625,38.843
2758.635,37.084
2758.645,40.588
2758.655,38.194
2758.665,35.093
2758.675,35.231
2758.685,35.606
2758.695,33.928
2758.705,35.482
2758.715,32.855
2758.725,27.825
2758.735,26.193
2758.745,28.503
2758.755,30.957
2758.765,31.386
2758.775,27.095
2758.785,27.092
2758.795,29.469
2758.805,30.101
2758.815,30.15
2758.825,34.337
2758.835,30.518
2758.845,24.77
2758.855,24.213
2758.865,30.526
2758.875,40.803
2758.885,48.843
2758.895,40.847
2758.905,39.677
2758.915,35.063
2758.925,39.39
2758.935,50.802
2758.945,46.254
2758.955,34.954
2758.965,28.119
2758.975,23.129
2758.985,17.316
2758.995,13.351
2759.005,14.954
2759.015,26.466
2759.025,35.965
2759.035,43.365
2759.045,56.858
2759.055,59.564
2759.065,46.577
2759.075,39.506
2759.085,43.043
2759.095,49.044
2759.105,48.664
2759.115,37.564
2759.125,28.63
2759.135,23.937
2759.145,24.564
2759.155,27.225
2759.165,34.008
2759.175,47.248
2759.185,64.459
2759.195,60.154
2759.205,46.538
2759.215,48.526
2759.225,52.551
2759.235,59.079
2759.245,58.553
2759.255,56.678
2759.265,58.501
2759.275,60.872
2759.285,68.11
2759.295,64.698
2759.305,53.413
2759.315,46.511
2759.325,47.147
2759.335,47.383
2759.345,51.194
2759.355,59.202
2759.365,65.722
2759.375,61.99
2759.385,45.162
2759.395,38.793
2759.405,42.825
2759.415,46.248
2759.425,47.245
2759.435,48.451
2759.445,50.58
2759.455,59.534
2759.465,47.005
2759.475,40.464
2759.485,41.676
2759.495,41.707
2759.505,39.075
2759.515,39.847
2759.525,42.998
2759.535,44.626
2759.545,40.308
2759.555,33.718
2759.565,29.026
2759.575,30.724
2759.585,40.317
2759.595,50.954
2759.605,56.946
2759.615,64.268
2759.625,69.0
2759.635,59.016
2759.645,44.355
2759.655,36.951
2759.665,36.335
2759.675,38.203
2759.685,42.468
2759.695,44.514
2759.705,44.51
2759.715,35.571
2759.725,26.719
2759.735,25.011
2759.745,25.109
2759.755,25.786
2759.765,29.107
2759.775,29.996
2759.785,32.177
2759.795,33.607
2759.805,37.005
2759.815,46.017
2759.825,66.287
2759.835,68.762
2759.845,57.873
2759.855,55.879
2759.865,54.485
2759.875,48.501
2759.885,42.633
2759.895,40.128
2759.905,38.41
2759.915,39.332
2759.925,41.708
2759.935,47.699
2759.945,50.082
2759.955,50.046
2759.965,27.932
2759.975,17.612
2759.985,18.742
2759.995,22.729
2760.005,30.069
2760.015,48.253
2760.025,70.418
2760.035,82.822
2760.045,74.352
2760.055,63.635
2760.095,50.352
2760.105,37.978
2760.115,35.41
2760.125,41.318
2760.135,44.257
2760.145,45.554
2760.165,39.386
2760.175,38.433
2760.185,47.466
2760.195,55.262
2760.205,64.876
2760.215,67.231
2760.225,47.428
2760.235,29.381
2760.245,26.725
2760.255,40.318
2760.265,58.331
2760.275,75.118
2760.285,68.622
2760.295,59.503
2760.305,51.024
2760.315,46.557
2760.325,45.515
2760.335,45.913
2760.345,42.03
2760.355,41.801
2760.365,37.281
2760.375,30.665
2760.385,30.601
2760.395,37.067
2760.405,37.002
2760.415,31.889
2760.425,26.668
2760.435,27.604
2760.445,34.478
2760.455,39.961
2760.465,42.071
2760.475,35.971
2760.485,31.813
2760.495,31.287
2760.505,33.525
2760.515,43.819
2760.525,48.588
2760.535,47.954
2760.545,40.618
2760.555,36.824
2760.565,37.75
2760.575,38.987
2760.585,38.205
2760.595,38.799
2760.605,38.365
2760.615,40.513
2760.625,40.374
2760.635,38.655
2760.645,36.856
2760.655,42.986
2760.665,41.579
2760.675,32.544
2760.685,28.889
2760.695,34.598
2760.705,42.406
2760.715,48.507
2760.725,53.604
2760.735,62.65
2760.745,67.648
2760.755,70.595
2760.765,63.744
2760.775,64.723
2760.785,76.182
2760.795,83.875
2760.805,75.171
2760.815,63.714
2760.825,61.444
2760.835,60.06
2760.845,72.956
2760.855,72.773
2760.865,53.476
2760.875,35.461
2760.885,38.18
2760.895,42.553
2760.905,41.784
2760.915,38.029
2760.925,34.961
2760.935,34.472
2760.945,34.543
2760.955,32.875
2760.965,27.423
2760.975,25.862
2760.985,27.923
2760.995,34.93
2761.005,42.129
2761.015,41.884
2761.025,40.299
2761.035,41.248
2761.045,50.535
2761.055,56.09
2761.065,60.025
2761.075,78.727
2761.085,87.945
2761.095,78.748
2761.105,60.306
2761.115,45.592
2761.125,40.396
2761.135,35.04
2761.145,28.349
2761.155,27.99
2761.165,33.499
2761.175,41.023
2761.185,52.411
2761.195,52.862
2761.205,33.407
2761.215,31.277
2761.225,29.06
2761.245,23.825
2761.255,24.475
2761.265,30.084
2761.275,29.015
2761.285,28.525
2761.295,42.378
2761.305,44.39
2761.315,34.877
2761.325,31.587
2761.335,35.16
2761.345,38.014
2761.355,35.352
2761.365,32.071
2761.375,31.277
2761.385,26.723
2761.395,22.528
2761.405,21.448
2761.415,25.935
2761.425,31.202
2761.435,30.116
2761.445,30.039
2761.455,30.644
2761.465,31.953
2761.475,32.606
2761.485,28.501
2761.495,26.416
2761.505,26.052
2761.515,30.405
2761.525,31.537
2761.535,30.204
2761.545,29.083
2761.555,32.961
2761.565,34.764
2761.575,34.555
2761.585,40.49
2761.595,47.982
2761.605,61.616
2761.615,62.662
2761.625,49.252
2761.635,42.349
2761.645,36.244
2761.655,30.193
2761.665,28.787
2761.675,24.987
2761.685,25.263
2761.695,28.214
2761.705,26.196
2761.715,24.933
2761.725,36.914
2761.735,45.865
2761.745,48.307
2761.755,51.828
2761.765,54.035
2761.775,57.578
2761.785,58.214
2761.795,48.095
2761.805,44.024
2761.815,43.92
2761.825,44.046
2761.835,45.161
2761.845,44.322
2761.855,48.319
2761.865,52.543
2761.875,57.899
2761.885,68.417
2761.895,76.396
2761.905,76.69
2761.915,77.848
2761.925,74.844
2761.935,69.38
2761.945,67.836
2761.955,73.603
2761.965,74.476
2761.975,62.138
2761.985,47.522
2761.995,39.009
2762.005,35.458
2762.015,32.32
2762.025,28.231
2762.035,34.071
2762.045,42.469
2762.055,56.571
2762.065,94.996
2762.075,111.727
2762.085,113.668
2762.095,105.43
2762.105,65.494
2762.115,42.904
2762.125,38.531
2762.135,38.225
2762.145,40.774
2762.155,41.975
2762.165,44.99
2762.175,44.523
2762.185,34.249
2762.195,28.423
2762.205,31.202
2762.215,30.99
2762.225,27.701
2762.235,22.807
2762.245,20.834
2762.255,20.77
2762.265,23.108
2762.275,27.998
2762.285,37.692
2762.295,48.511
2762.305,49.306
2762.355,61.722
2762.365,54.701
2762.375,52.429
2762.385,50.926
2762.395,49.6
2762.405,40.005
2762.415,30.544
2762.425,34.696
2762.435,40.487
2762.445,39.778
2762.455,43.122
2762.465,57.847
2762.475,56.115
2762.485,49.14
2762.495,45.868
2762.505,45.592
2762.515,44.038
2762.525,44.313
2762.535,46.239
2762.545,38.119
2762.555,29.064
2762.565,28.851
2762.575,30.202
2762.585,32.927
2762.595,36.016
2762.605,37.26
2762.615,39.306
2762.625,45.462
2762.635,53.588
2762.645,57.66
2762.655,65.327
2762.665,65.561
2762.675,52.526
2762.685,35.754
2762.695,42.357
2762.705,51.454
2762.715,50.39
2762.725,46.531
2762.735,42.391
2762.745,33.78
2762.755,31.298
2762.765,38.892
2762.775,50.958
2762.785,64.177
2762.795,67.107
2762.805,43.199
2762.815,46.122
2762.825,49.347
2762.835,48.937
2762.845,49.461
2762.855,49.051
2762.865,44.291
2762.875,45.142
2762.885,44.169
2762.895,36.598
2762.905,33.202
2762.915,30.24
2762.925,37.778
2762.935,45.63
2762.945,52.538
2762.955,56.584
2762.965,55.578
2762.975,45.167
2762.985,38.95
2762.995,39.777
2763.005,41.881
2763.015,41.646
2763.025,60.744
2763.035,70.361
2763.045,63.817
2763.055,55.822
2763.065,45.322
2763.075,42.459
2763.115,43.803
2763.125,43.714
2763.135,44.891
2763.145,36.006
2763.155,30.8
2763.165,32.648
2763.175,39.812
2763.185,49.176
2763.195,68.12
2763.205,93.71
2763.215,116.751
2763.225,107.516
2763.235,80.832
2763.245,60.74
2763.255,58.813
2763.265,54.096
2763.275,48.058
2763.285,37.013
2763.295,25.715
2763.305,25.662
2763.315,26.268
2763.325,21.998
2763.335,21.865
2763.345,26.745
2763.355,38.125
2763.365,46.455
2763.375,52.258
2763.385,62.157
2763.395,47.902
2763.405,22.529
2763.415,15.57
2763.425,17.722
2763.435,22.451
2763.445,21.202
2763.455,18.454
2763.465,21.855
2763.475,30.311
2763.485,36.293
2763.495,41.697
2763.505,40.205
2763.515,32.954
2763.525,32.892
2763.535,33.534
2763.545,28.736
2763.555,24.053
2763.565,24.073
2763.575,31.329
2763.585,35.304
2763.595,33.193
2763.605,29.25
2763.615,34.636
2763.625,41.248
2763.635,40.268
2763.645,36.301
2763.655,36.64
2763.665,36.124
2763.675,31.118
2763.685,33.28
2763.695,41.339
2763.705,49.153
2763.715,61.658
2763.725,60.849
2763.735,50.287
2763.745,34.17
2763.755,29.293
2763.765,28.357
2763.775,27.663
2763.785,30.298
2763.795,38.172
2763.805,51.788
2763.815,60.7
2763.825,64.129
2763.835,61.87
2763.845,48.831
2763.855,35.454
2763.865,30.255
2763.875,31.281
2763.885,31.591
2763.895,35.138
2763.905,39.594
2763.915,38.341
2763.925,33.695
2763.935,30.106
2763.945,29.146
2763.955,33.809
2763.965,36.114
2763.975,43.099
2763.985,71.718
2763.995,79.102
2764.005,73.016
2764.015,74.838
2764.025,65.048
2764.045,51.634
2764.055,43.611
2764.065,44.374
2764.075,47.675
2764.085,46.005
2764.095,43.088
2764.105,43.172
2764.115,43.258
2764.125,51.071
2764.135,63.287
2764.145,77.566
2764.155,76.619
2764.165,66.809
2764.175,58.899
2764.185,41.279
2764.195,27.011
2764.205,23.141
2764.215,25.718
2764.225,31.811
2764.235,34.885
2764.245,36.729
2764.255,37.511
2764.265,42.2
2764.275,48.279
2764.285,58.083
2764.295,69.575
2764.305,69.768
2764.315,76.357
2764.325,83.101
2764.335,78.019
2764.345,67.155
2764.355,54.602
2764.365,49.211
2764.375,40.781
2764.385,37.85
2764.395,36.784
2764.405,31.434
2764.415,24.654
2764.425,18.665
2764.435,21.09
2764.445,43.301
2764.455,52.26
2764.465,57.567
2764.475,68.97
2764.485,71.208
2764.495,55.028
2764.505,36.852
2764.515,36.034
2764.525,46.076
2764.535,56.159
2764.545,65.949
2764.555,75.451
2764.565,60.28
2764.575,46.71
2764.585,45.395
2764.595,50.885
2764.605,45.805
2764.615,33.389
2764.625,26.681
2764.635,25.52
2764.645,28.876
2764.655,35.351
2764.665,41.706
2764.675,56.515
2764.685,66.506
2764.695,64.352
2764.705,57.471
2764.715,44.631
2764.725,48.938
2764.735,54.755
2764.745,50.809
2764.755,47.923
2764.765,50.82
2764.775,57.552
2764.785,60.091
2764.795,57.478
2764.805,50.098
2764.815,54.456
2764.825,61.464
2764.835,64.401
2764.845,63.651
2764.855,52.52
2764.865,43.997
2764.875,40.92
2764.885,36.287
2764.895,33.825
2764.905,32.799
2764.915,31.814
2764.925,35.815
2764.935,42.411
2764.945,47.203
2764.955,49.735
2764.965,52.427
2764.975,53.683
2764.985,54.139
2764.995,56.252
2765.005,51.211
2765.015,41.558
2765.025,46.772
2765.035,56.227
2765.045,60.004
2765.055,61.836
2765.065,62.638
2765.075,56.241
2765.085,48.162
2765.095,41.067
2765.105,33.159
2765.115,32.405
2765.125,32.346
2765.135,34.049
2765.145,35.025
2765.155,39.795
2765.165,50.396
2765.175,59.725
2765.185,64.133
2765.195,72.265
2765.205,78.467
2765.215,68.234
2765.225,50.626
2765.235,41.241
2765.245,36.748
2765.255,40.95
2765.265,52.323
2765.275,67.648
2765.285,78.384
2765.295,64.441
2765.305,54.235
2765.315,55.332
2765.325,59.381
2765.355,70.588
2765.365,89.115
2765.375,108.418
2765.385,104.647
2765.395,88.216
2765.405,80.424
2765.415,65.087
2765.425,54.144
2765.435,55.871
2765.445,66.783
2765.455,74.853
2765.465,64.083
2765.475,50.981
2765.485,44.819
2765.495,44.701
2765.505,43.94
2765.515,46.373
2765.525,50.793
2765.535,53.641
2765.545,49.32
2765.555,50.896
2765.565,65.088
2765.575,75.462
2765.585,84.181
2765.595,85.738
2765.605,76.102
2765.615,50.875
2765.625,40.455
2765.635,38.912
2765.645,34.737
2765.655,30.786
2765.665,26.092
2765.675,23.652
2765.685,26.141
2765.695,25.019
2765.705,26.003
2765.715,29.131
2765.725,35.751
2765.735,38.515
2765.745,35.321
2765.755,34.798
2765.765,31.59
2765.775,30.789
2765.785,33.703
2765.795,34.507
2765.805,32.912
2765.815,25.945
2765.825,27.047
2765.835,25.577
2765.845,19.066
2765.855,19.801
2765.865,26.831
2765.875,37.297
2765.885,44.311
2765.895,50.387
2765.905,54.926
2765.915,50.807
2765.925,44.526
2765.935,43.879
2765.945,49.657
2765.955,58.397
2765.965,52.281
2765.975,36.127
2765.985,45.164
2765.995,57.26
2766.005,65.334
2766.015,54.788
2766.025,43.277
2766.035,36.926
2766.045,35.456
2766.055,37.122
2766.065,38.79
2766.075,38.682
2766.085,42.844
2766.095,56.751
2766.105,72.62
2766.115,75.204
2766.125,54.04
2766.135,32.152
2766.145,42.655
2766.155,54.631
2766.165,63.025
2766.175,65.686
2766.185,71.055
2766.195,74.009
2766.205,71.159
2766.215,56.413
2766.225,41.557
2766.235,34.245
2766.245,33.828
2766.255,35.915
2766.265,33.152
2766.275,29.682
2766.285,27.091
2766.295,25.956
2766.305,27.482
2766.315,33.388
2766.325,43.492
2766.335,49.351
2766.345,53.866
2766.355,43.46
2766.365,39.008
2766.375,35.987
2766.385,37.104
2766.395,45.232
2766.405,48.896
2766.415,52.877
2766.425,54.913
2766.435,56.42
2766.445,58.064
2766.455,56.456
2766.465,63.703
2766.475,66.337
2766.485,54.718
