Depth,Br
2845.705,0.2045
2845.745,0.0965
2845.755,0.1798
2845.765,0.2624
2845.775,0.2048
2845.785,0.1809
2845.795,0.1746
2845.805,0.352
2845.815,0.6062
2845.825,0.7304
2845.835,0.6697
2845.845,0.7514
2845.855,0.8064
2845.865,0.6078
2845.875,0.3158
2845.885,0.2393
2845.895,0.1677
2845.905,0.0945
2845.915,0.0891
2845.935,0.1609
2845.945,0.1644
2845.955,0.1937
2845.965,0.1834
2845.975,0.1914
2845.985,0.355
2845.995,0.361
2846.005,0.3808
2846.015,0.3436
2846.025,0.4251
2846.035,0.4456
2846.045,0.2267
2846.055,0.0713
2846.065,0.1943
2846.075,0.1987
2846.095,0.08
2846.105,0.1959
2846.115,0.1714
2846.125,0.139
2846.135,0.273
2846.145,0.291
2846.155,0.289
2846.165,0.3475
2846.175,0.5003
2846.185,0.7784
2846.195,0.7557
2846.205,0.6449
2846.215,0.6558
2846.225,0.73
2846.275,0.3121
2846.285,0.4073
2846.295,0.3133
2846.305,0.5314
2846.315,0.7258
2846.325,0.7923
2846.335,0.8898
2846.345,0.7836
2846.355,0.4373
2846.365,0.1737
2846.375,0.2707
2846.385,0.164
2846.415,0.0832
2846.425,0.1424
2846.435,0.1241
2846.445,0.0784
2846.465,0.0975
2846.475,0.2371
2846.485,0.4159
2846.495,0.5217
2846.505,0.2375
2846.515,0.0728
2846.525,0.1102
2846.535,0.1919
2846.545,0.2227
2846.555,0.2818
2846.565,0.3253
2846.575,0.4358
2846.585,0.4559
2846.595,0.4381
2846.605,0.3095
2846.615,0.1801
2846.635,0.2744
2846.645,0.2366
2846.655,0.0942
2846.665,0.1994
2846.675,0.2701
2846.685,0.4432
2846.695,0.6342
2846.705,1.2137
2846.715,1.6199
2846.725,1.4728
2846.735,1.0613
2846.745,0.4074
2846.755,0.1713
2846.765,0.1226
2846.775,0.1954
2846.785,0.1429
2846.795,0.1808
2846.805,0.268
2846.815,0.2483
2846.825,0.1933
2846.835,0.2681
2846.845,0.1722
2846.855,0.1539
2846.865,0.2981
2846.875,0.4048
2846.885,0.3951
2846.895,0.4478
2846.905,0.53
2846.915,0.4788
2846.925,0.4134
2846.935,0.1983
2846.945,0.1703
2846.955,0.4113
2846.965,0.4367
2846.975,0.6083
2846.985,0.7767
2846.995,0.296
2847.005,0.1238
2847.015,0.1219
2847.025,0.0921
2847.045,0.204
2847.055,0.1819
2847.065,0.0928
2847.085,0.0915
2847.095,0.2021
2847.105,0.2905
2847.115,0.2725
2847.125,0.1818
2847.135,0.2247
2847.145,0.0818
2847.185,0.1527
2847.195,0.1782
2847.205,0.2325
2847.215,0.1678
2847.225,0.2367
2847.235,0.3508
2847.245,0.517
2847.255,0.5579
2847.265,0.4496
2847.275,0.2678
2847.285,0.2914
2847.295,0.3299
2847.305,0.2814
2847.315,0.4113
2847.325,0.443
2847.335,0.7993
2847.345,0.957
2847.355,0.9346
2847.365,1.0372
2847.375,1.0658
2847.385,0.7278
2847.395,0.5816
2847.405,0.3726
2847.415,0.1185
2847.425,0.1289
2847.435,0.1702
2847.445,0.1259
2847.455,0.1159
2847.465,0.1084
2847.475,0.1032
2847.485,0.2299
2847.495,0.2877
2847.525,0.4446
2847.535,0.5288
2847.545,0.1658
2847.555,0.1052
2847.565,0.2785
2847.575,0.4883
2847.585,0.3356
2847.595,0.1857
2847.605,0.3814
2847.615,0.4001
2847.625,0.261
2847.635,0.1834
2847.645,0.2487
2847.655,0.299
2847.665,0.197
2847.675,0.1877
2847.685,0.1414
2847.695,0.1057
2847.705,0.4693
2847.715,0.6779
2847.725,0.5074
2847.735,0.4719
2847.745,0.48
2847.755,0.449
2847.765,0.4037
2847.775,0.3193
2847.785,0.3298
2847.795,0.346
2847.805,0.4177
2847.815,0.3908
2847.825,0.3657
2847.835,0.4241
2847.845,0.5151
2847.855,0.8009
2847.865,0.8243
2847.875,0.8168
2847.885,0.6466
2847.895,0.7458
2847.905,1.1693
2847.915,1.3622
2847.925,1.1716
2847.935,0.7955
2847.945,0.6385
2847.955,0.364
2847.965,0.2485
2847.975,0.2783
2847.985,0.2827
2847.995,0.2443
2848.005,0.2815
2848.015,0.3021
2848.025,0.286
2848.035,0.2547
2848.045,0.186
2848.075,0.1217
2848.085,0.122
2848.105,0.0885
2848.115,0.1025
2848.125,0.1061
2848.135,0.1883
2848.145,0.2362
2848.155,0.2327
2848.165,0.3002
2848.175,0.2682
2848.185,0.4228
2848.195,0.4768
2848.205,0.4377
2848.215,0.3425
2848.225,0.3664
2848.235,0.5738
2848.245,0.7466
2848.255,0.9223
2848.265,0.9781
2848.275,1.0144
2848.285,0.8309
2848.295,0.5453
2848.305,0.3229
2848.315,0.2078
2848.325,0.2831
2848.335,0.2138
2848.345,0.0863
2848.355,0.1296
2848.365,0.1157
2848.375,0.1631
2848.385,0.2055
2848.395,0.1309
2848.405,0.3195
2848.415,0.4162
2848.425,0.5798
2848.435,0.561
2848.445,0.6293
2848.455,0.6867
2848.465,0.7431
2848.475,0.9745
2848.485,0.9547
2848.495,0.6799
2848.505,0.3769
2848.515,0.2053
2848.525,0.1171
2848.535,0.1052
2848.565,0.1561
2848.575,0.2942
2848.585,0.3434
2848.595,0.1008
2848.675,0.2642
2848.685,0.2371
2848.695,0.1096
2848.715,0.0865
2848.725,0.2532
2848.735,0.3364
2848.745,0.1698
2848.755,0.2209
2848.765,0.4617
2848.775,0.4312
2848.785,0.1547
2848.805,0.1831
2848.815,0.3101
2848.825,0.4106
2848.835,0.4464
2848.845,0.1319
2848.865,0.1596
2848.875,0.151
2848.885,0.2269
2848.895,0.2763
2848.905,0.229
2848.915,0.1992
2848.925,0.3367
2848.935,0.4241
2848.945,0.349
2848.955,0.2475
2848.965,0.1414
2848.985,0.1327
2848.995,0.1953
2849.005,0.3142
2849.015,0.3029
2849.025,0.3691
2849.035,0.4992
2849.045,0.5289
2849.055,0.5651
2849.065,0.5467
2849.075,0.451
2849.085,0.574
2849.095,0.6591
2849.105,0.7961
2849.115,0.6982
2849.125,0.5873
2849.135,0.5172
2849.145,0.2256
2849.155,0.1551
2849.165,0.6074
2849.175,0.6843
2849.185,0.8691
2849.195,1.3537
2849.205,1.5103
2849.215,1.4474
2849.225,1.1983
2849.235,0.9711
2849.245,0.6488
2849.255,0.6711
2849.265,0.7584
2849.275,0.7906
2849.285,0.6165
2849.295,0.4514
2849.305,0.1538
2849.315,0.1364
2849.325,0.3674
2849.335,0.5685
2849.345,1.1449
2849.355,1.6658
2849.365,1.4409
2849.375,0.9471
2849.385,0.541
2849.395,0.5122
2849.405,0.5316
2849.415,0.4502
2849.425,0.3167
2849.435,0.3633
2849.445,0.3992
2849.455,0.1799
2849.465,0.1623
2849.475,0.2413
2849.485,0.291
2849.495,0.33
2849.505,0.2454
2849.515,0.2955
2849.525,0.3154
2849.535,0.2655
2849.545,0.1586
2849.575,0.1421
2849.585,0.1264
2849.595,0.0925
2849.605,0.1007
2849.615,0.1095
2849.625,0.1847
2849.635,0.5437
2849.645,0.642
2849.655,0.6275
2849.665,0.5519
2849.675,0.4564
2849.685,0.1515
2849.695,0.1814
2849.705,0.1579
2849.715,0.1672
2849.725,0.1218
2849.745,0.2447
2849.755,0.3255
2849.765,0.2161
2849.775,0.2027
2849.785,0.1826
2849.795,0.1394
2849.805,0.0862
2849.815,0.0938
2849.825,0.1152
2849.835,0.1832
2849.845,0.2519
2849.855,0.353
2849.865,0.4544
2849.875,0.5451
2849.885,0.5629
2849.895,0.8525
2849.905,1.2574
2849.915,1.2757
2849.925,0.9681
2849.935,0.459
2849.945,0.2209
2849.955,0.2752
2849.965,0.3278
2849.975,0.3947
2849.985,0.7177
2849.995,0.6771
2850.005,0.5187
2850.015,0.3935
2850.025,0.1601
2850.045,0.0949
2850.055,0.2625
2850.065,0.1044
2850.075,0.0725
2850.085,0.3003
2850.095,0.3282
2850.105,0.1746
2850.125,0.0888
2850.135,0.1941
2850.155,0.2017
2850.165,0.3331
2850.175,0.2319
2850.185,0.1597
2850.205,0.166
2850.215,0.3155
2850.225,0.1993
2850.235,0.1375
2850.245,0.3324
2850.255,0.4423
2850.265,0.4636
2850.275,0.5529
2850.285,0.602
2850.295,0.3739
2850.305,0.3571
2850.315,0.3456
2850.325,0.2129
2850.335,0.3085
2850.345,0.4648
2850.355,0.3997
2850.365,0.5574
2850.375,0.7737
2850.385,0.7536
2850.395,0.633
2850.405,0.7076
2850.415,0.7034
2850.425,0.5247
2850.435,0.5573
2850.445,0.6301
2850.455,0.638
2850.465,0.6863
2850.475,0.7545
2850.485,0.4839
2850.495,0.1235
2850.505,0.0997
2850.515,0.0953
2850.525,0.2173
2850.535,0.2385
2850.545,0.3981
2850.555,0.673
2850.565,0.9297
2850.575,1.5571
2850.585,1.7937
2850.595,0.8785
2850.605,0.7716
2850.615,0.8058
2850.625,0.564
2850.635,0.3951
2850.645,0.309
2850.655,0.3675
2850.665,0.3412
2850.675,0.2833
2850.685,0.2846
2850.695,0.3236
2850.705,0.4777
2850.715,0.8057
2850.725,0.5733
2850.735,0.0822
2850.745,0.1549
2850.755,0.113
2850.765,0.1113
2850.795,0.2326
2850.805,0.5116
2850.815,0.5344
2850.825,0.4554
2850.835,0.2554
2850.845,0.2394
2850.855,0.2429
2850.865,0.2446
2850.875,0.1531
2850.885,0.1169
2850.895,0.188
2850.915,0.2871
2850.925,0.3814
2850.935,0.2805
2850.965,0.2271
2850.975,0.1876
2850.985,0.2407
2850.995,0.2092
2851.005,0.2559
2851.015,0.2341
2851.025,0.1857
2851.035,0.4202
2851.045,0.7856
2851.055,0.4046
2851.065,0.2148
2851.075,0.4677
2851.085,0.6638
2851.095,0.3942
2851.105,0.2022
2851.125,0.1167
2851.135,0.3593
2851.145,0.3926
2851.155,0.3345
2851.165,0.293
2851.175,0.2193
2851.185,0.1259
2851.205,0.0988
2851.215,0.1517
2851.225,0.1488
2851.235,0.2887
2851.245,0.2754
2851.255,0.2466
2851.265,0.2741
2851.275,0.3329
2851.285,0.4596
2851.295,0.5043
2851.305,0.5731
2851.315,0.7285
2851.325,0.8542
2851.335,0.5919
2851.345,0.2324
2851.375,0.282
2851.385,0.4715
2851.395,0.577
2851.405,0.8233
2851.415,0.9718
2851.425,0.9952
2851.435,1.1655
2851.445,1.095
2851.455,0.7304
2851.465,0.4808
2851.475,0.5404
2851.485,0.6135
2851.495,0.3955
2851.505,0.4183
2851.515,0.5551
2851.525,0.7244
2851.535,1.0207
2851.545,1.2931
2851.555,1.3546
2851.565,1.3394
2851.575,0.8957
2851.585,0.6501
2851.595,0.5206
2851.605,0.5118
2851.615,0.7076
2851.625,0.7907
2851.635,0.9771
2851.645,0.9141
2851.655,0.5397
2851.665,0.4955
2851.675,0.6486
2851.685,0.5189
2851.695,0.3014
2851.705,0.3059
2851.715,0.141
2851.725,0.0815
2851.735,0.1576
2851.745,0.2851
2851.755,0.0858
2851.765,0.1014
2851.775,0.2994
2851.785,0.2169
2851.795,0.1596
2851.805,0.1307
2851.835,0.224
2851.845,0.2714
2851.855,0.1905
2851.865,0.1642
2851.875,0.1936
2851.885,0.2936
2851.895,0.3198
2851.905,0.2732
2851.915,0.2253
2851.925,0.237
2851.935,0.332
2851.945,0.4888
2851.955,1.0607
2851.965,1.4943
2851.975,1.6419
2851.985,1.3191
2851.995,1.1493
2852.005,0.8641
2852.015,0.549
2852.025,0.4371
2852.035,0.3422
2852.045,0.2956
2852.055,0.2824
2852.065,0.2427
2852.075,0.1935
2852.085,0.2938
2852.095,0.275
2852.105,0.1869
2852.115,0.2249
2852.125,0.2494
2852.135,0.1558
2852.145,0.1292
2852.155,0.1134
2852.165,0.3819
2852.175,0.7584
2852.185,1.1084
2852.195,1.4133
2852.205,1.7237
2852.215,1.7328
2852.285,0.2778
2852.295,0.5357
2852.305,0.6354
2852.315,0.5995
2852.325,0.621
2852.335,0.6331
2852.345,0.4376
2852.355,0.2562
2852.365,0.2146
2852.375,0.0968
2852.385,0.1113
2852.405,0.0869
2852.425,0.091
2852.435,0.3293
2852.445,0.4141
2852.455,0.1783
2852.465,0.1296
2852.485,0.1161
2852.495,0.1927
2852.505,0.3278
2852.515,0.3624
2852.525,0.2356
2852.535,0.1436
2852.545,0.1801
2852.555,0.2082
2852.575,0.1296
2852.585,0.2556
2852.595,0.1727
2852.605,0.1843
2852.615,0.1053
2852.655,0.0793
2852.665,0.2376
2852.675,0.2427
2852.685,0.2462
2852.695,0.2049
2852.715,0.1136
2852.725,0.294
2852.735,0.1815
2852.745,0.1492
2852.755,0.2145
2852.765,0.1938
2852.775,0.2103
2852.785,0.2268
2852.795,0.2529
2852.805,0.6242
2852.815,1.0323
2852.825,0.8429
2852.835,0.5511
2852.845,0.4606
2852.855,0.222
2852.865,0.1724
2852.875,0.1444
2852.885,0.1518
2852.895,0.1395
2852.905,0.1717
2852.915,0.1681
2852.925,0.1221
2852.935,0.1321
2852.945,0.082
2852.955,0.0801
2852.965,0.1586
2852.975,0.1964
2852.985,0.1934
2852.995,0.2121
2853.005,0.3531
2853.015,0.4671
2853.025,0.4602
2853.035,0.5223
2853.045,0.5968
2853.055,0.6937
2853.065,0.5492
2853.075,0.2023
2853.095,0.1162
2853.105,0.2498
2853.115,0.2507
2853.125,0.1851
2853.135,0.1203
2853.155,0.1463
2853.165,0.364
2853.175,0.5689
2853.185,0.5959
2853.195,0.6115
2853.205,0.7846
2853.215,0.6664
2853.225,0.2866
2853.235,0.2811
2853.245,0.2418
2853.275,0.2101
2853.285,0.2504
2853.295,0.3063
2853.305,0.3147
2853.315,0.3549
2853.325,0.3013
2853.335,0.2857
2853.345,0.3704
2853.355,0.3827
2853.365,0.3669
2853.375,0.4803
2853.385,0.5473
2853.395,0.3987
2853.405,0.1616
2853.415,0.1006
2853.425,0.129
2853.435,0.1347
2853.445,0.2146
2853.455,0.4799
2853.465,0.4667
2853.475,0.4106
2853.485,0.4324
2853.495,0.4354
2853.505,0.3004
2853.515,0.2526
2853.525,0.2692
2853.535,0.257
2853.545,0.5227
2853.555,0.8216
2853.565,1.3306
2853.575,0.8436
2853.585,0.445
2853.595,0.4278
2853.605,0.1504
2853.615,0.0756
2853.625,0.1355
2853.635,0.1345
2853.645,0.0728
2853.655,0.1226
2853.665,0.2309
2853.675,0.4222
2853.685,0.4043
2853.705,0.3218
2853.715,0.1325
2853.725,0.1132
2853.735,0.0935
2853.745,0.1598
2853.755,0.1633
2853.765,0.1704
2853.785,0.2725
2853.795,0.4411
2853.805,0.5669
2853.815,0.5188
2853.825,0.6731
2853.835,0.9753
2853.845,1.1051
2853.855,1.3021
2853.865,1.7583
2853.875,1.8433
2853.885,1.616
2853.895,1.3329
2853.905,0.7386
2853.915,0.4196
2853.925,0.2347
2853.955,0.175
2853.965,0.2689
2853.975,0.1866
2853.995,0.1774
2854.005,0.2666
2854.015,0.2516
2854.025,0.235
2854.035,0.1982
2854.045,0.1223
2854.055,0.137
2854.065,0.1776
2854.075,0.1238
2854.105,0.0835
2854.115,0.168
2854.125,0.1497
2854.135,0.0985
2854.145,0.345
2854.155,0.3871
2854.165,0.27
2854.175,0.3101
2854.185,0.2564
2854.195,0.0923
2854.205,0.1012
2854.215,0.2574
2854.225,0.4072
2854.235,0.613
2854.245,0.6561
2854.255,0.666
2854.265,0.6885
2854.275,0.2879
2854.285,0.1422
2854.295,0.2355
2854.305,0.4964
2854.315,0.6235
2854.325,1.0898
2854.335,1.5407
2854.345,1.4645
2854.355,0.8993
2854.365,0.4033
2854.375,0.2218
2854.385,0.1261
2854.395,0.1303
2854.405,0.1694
2854.415,0.2558
2854.425,0.3526
2854.435,0.4405
2854.445,0.2972
2854.455,0.2807
2854.465,0.2991
2854.475,0.1729
2854.485,0.2044
2854.495,0.3419
2854.505,0.4355
2854.515,0.446
2854.525,0.61
2854.535,0.8553
2854.545,0.5517
2854.555,0.4533
2854.565,0.3775
2854.575,0.2682
2854.585,0.4683
2854.595,0.704
2854.605,1.0871
2854.615,1.6581
2854.625,1.7919
2854.635,1.7174
2854.645,1.1799
2854.655,0.5051
2854.665,0.4857
2854.675,0.6448
2854.685,0.9045
2854.695,1.1013
2854.705,0.8667
2854.715,0.3112
2854.725,0.2213
2854.735,0.1528
2854.745,0.2389
2854.755,0.2693
2854.765,0.3696
2854.775,0.5294
2854.785,0.7322
2854.795,0.9089
2854.805,0.9591
2854.815,0.6486
2854.825,0.4254
2854.835,0.3098
2854.845,0.2955
2854.855,0.3206
2854.865,0.2155
2854.875,0.1193
2854.885,0.1497
2854.895,0.1512
2854.905,0.1535
2854.915,0.1758
2854.935,0.0946
2854.955,0.2031
2854.965,0.3953
2854.975,0.2571
2854.985,0.2445
2854.995,0.2465
2855.005,0.2364
2855.015,0.368
2855.025,0.3055
2855.035,0.2459
2855.045,0.1982
2855.065,0.0887
2855.075,0.121
2855.085,0.1323
2855.095,0.1579
2855.105,0.1965
2855.115,0.3967
2855.125,0.1508
2855.155,0.1448
2855.165,0.3068
2855.175,0.1815
2855.185,0.1733
2855.195,0.0942
2855.205,0.3694
2855.215,0.6014
2855.225,0.5613
2855.235,0.4546
2855.245,0.3843
2855.255,0.4035
2855.265,0.2304
2855.275,0.2511
2855.285,0.3725
2855.295,0.4429
2855.305,0.5627
2855.315,0.5934
2855.325,0.3771
2855.335,0.2627
2855.345,0.4427
2855.355,0.402
2855.365,0.1294
2855.375,0.1544
2855.385,0.0695
2855.395,0.0962
2855.405,0.1401
2855.415,0.1474
2855.425,0.1959
2855.435,0.1699
2855.445,0.1775
2855.455,0.2284
2855.465,0.1353
2855.475,0.146
2855.485,0.37
2855.495,0.4868
2855.505,0.4634
2855.515,0.4342
2855.525,0.5154
2855.535,0.5924
2855.545,0.4887
2855.555,0.4209
2855.565,0.3573
2855.575,0.3232
2855.585,0.3971
2855.595,0.7146
2855.605,0.9372
2855.615,0.7815
2855.625,0.487
2855.635,0.6001
2855.645,0.45
2855.655,0.3257
2855.665,0.4768
2855.675,0.5807
2855.685,0.5927
2855.695,0.593
2855.705,0.6035
2855.715,0.5889
2855.725,0.5721
2855.735,0.387
2855.745,0.2865
2855.755,0.1793
2855.765,0.1655
2855.775,0.4843
2855.785,0.2994
2855.795,0.111
2855.805,0.1664
2855.815,0.2021
2855.825,0.288
2855.835,0.3221
2855.845,0.3127
2855.855,0.3696
2855.865,0.4168
2855.875,0.4329
2855.885,0.4315
2855.895,0.5988
2855.905,0.685
2855.915,0.6151
2855.925,0.4712
2855.935,0.4622
2855.945,0.4574
2855.955,0.1967
2855.965,0.2102
2855.975,0.3388
2855.995,0.1098
2856.005,0.227
2856.015,0.3393
2856.025,0.3721
2856.035,0.1976
2856.055,0.3035
2856.065,0.4213
2856.075,0.3266
2856.105,0.2926
2856.115,0.3441
2856.125,0.2536
2856.135,0.2376
2856.145,0.2561
2856.155,0.3474
2856.165,0.3079
2856.215,0.1064
2856.225,0.2313
2856.235,0.1677
2856.245,0.1739
2856.255,0.2509
2856.265,0.5064
2856.275,0.7682
2856.285,0.6231
2856.295,0.5949
2856.305,0.6396
2856.315,0.9981
2856.325,1.0689
2856.335,0.9395
2856.345,0.9852
2856.355,1.0001
2856.365,0.6676
2856.375,0.3819
2856.385,0.3614
2856.395,0.316
2856.405,0.2077
2856.415,0.1638
2856.425,0.2239
2856.435,0.3017
2856.445,0.36
2856.455,0.2159
2856.465,0.079
2856.475,0.1244
2856.485,0.1852
2856.495,0.0934
2856.505,0.1389
2856.535,0.3942
2856.545,0.3481
2856.555,0.394
2856.565,0.3865
2856.575,0.3389
2856.585,0.2606
2856.595,0.1731
2856.605,0.1941
2856.615,0.2053
2856.625,0.2311
2856.635,0.1919
2856.645,0.1929
2856.655,0.2434
2856.665,0.2329
2856.675,0.4947
2856.685,0.869
2856.695,1.2748
2856.705,1.5564
2856.715,1.6709
2856.725,1.9188
2856.735,1.6641
2856.745,0.9299
2856.755,0.5423
2856.765,0.4732
2856.775,0.2592
2856.785,0.2025
2856.795,0.2037
2856.805,0.1685
2856.815,0.1671
2856.825,0.3713
2856.835,0.511
2856.845,0.5693
2856.855,1.1558
2856.865,0.7277
2856.875,0.6587
2856.885,0.8215
2856.895,1.006
2856.905,1.0866
2856.915,1.3887
2856.925,1.7118
2856.935,1.4399
2856.945,0.8913
2856.955,0.8531
2856.965,1.1063
2856.975,1.0384
2856.985,0.9025
2856.995,0.4795
2857.005,0.3746
2857.015,0.3649
2857.025,0.1841
2857.035,0.2495
2857.045,0.5068
2857.055,0.7356
2857.065,0.9614
2857.075,1.0093
2857.085,0.9974
2857.095,0.8619
2857.105,0.5129
2857.115,0.3546
2857.125,0.3994
2857.135,0.4186
2857.145,0.3557
2857.155,0.3604
2857.165,0.3657
2857.175,0.4215
2857.185,0.3793
2857.195,0.2337
2857.205,0.1746
2857.215,0.1749
2857.225,0.1728
2857.235,0.1691
2857.245,0.2112
2857.255,0.2832
2857.265,0.2828
2857.275,0.3739
2857.285,0.7333
2857.295,1.1083
2857.305,0.8657
2857.315,0.6263
2857.325,0.6628
2857.335,0.8684
2857.345,0.9832
2857.355,1.0051
2857.365,1.0478
2857.375,0.7374
2857.385,0.3363
2857.395,0.2081
2857.405,0.2301
2857.425,0.2022
2857.435,0.1738
2857.445,0.0994
2857.455,0.1753
2857.465,0.281
2857.475,0.3875
2857.485,0.4963
2857.495,0.4573
2857.505,0.437
2857.515,0.4254
2857.525,0.522
2857.535,0.4964
2857.545,0.4936
2857.555,0.4052
2857.565,0.2167
2857.585,0.0915
2857.595,0.1712
2857.605,0.1888
2857.615,0.3806
2857.625,0.2707
2857.635,0.1658
2857.645,0.099
2857.655,0.1854
2857.665,0.2735
2857.675,0.2603
2857.685,0.2042
2857.695,0.2801
2857.705,0.292
2857.715,0.2964
2857.725,0.2615
2857.735,0.2354
2857.745,0.1092
2857.755,0.2927
2857.765,0.6983
2857.775,0.928
2857.785,0.9578
2857.795,1.0796
2857.805,1.0927
2857.815,0.9069
2857.825,0.4941
2857.835,0.3457
2857.845,0.3613
2857.855,0.3047
2857.865,0.2232
2857.875,0.0721
2857.885,0.117
2857.895,0.2249
2857.905,0.2873
2857.915,0.4288
2857.925,0.4117
2857.935,0.3446
2857.945,0.3227
2857.955,0.438
2857.965,0.6145
2857.975,0.7058
2857.985,0.6606
2857.995,0.5049
2858.005,0.419
2858.015,0.3588
2858.025,0.3356
2858.035,0.3484
2858.045,0.2903
2858.055,0.2323
2858.065,0.3031
2858.075,0.6121
2858.085,0.7753
2858.095,0.4016
2858.105,0.1173
2858.115,0.2406
2858.125,0.2127
2858.135,0.1913
2858.145,0.274
2858.155,0.2497
2858.165,0.2486
2858.175,0.3678
2858.185,0.3466
2858.195,0.2515
2858.205,0.2018
2858.215,0.1875
2858.265,0.3001
2858.275,0.2159
2858.285,0.1067
2858.295,0.1503
2858.305,0.2192
2858.315,0.1916
2858.325,0.1977
2858.335,0.1188
2858.345,0.1477
2858.355,0.3783
2858.365,0.2271
2858.375,0.0862
2858.385,0.2059
2858.395,0.2598
2858.405,0.2616
2858.415,0.3297
2858.425,0.3992
2858.435,0.5056
2858.445,0.7677
2858.455,0.8438
2858.465,0.7824
2858.475,0.9594
2858.485,1.0003
2858.495,0.9774
2858.505,0.7102
2858.515,0.4151
2858.525,0.2758
2858.535,0.4602
2858.545,0.4173
2858.555,0.2578
2858.565,0.2021
2858.575,0.1969
2858.585,0.2196
2858.595,0.3267
2858.605,0.2624
2858.615,0.252
2858.625,0.4218
2858.635,0.3726
2858.645,0.4597
2858.655,0.3651
2858.665,0.2852
2858.675,0.3138
2858.685,0.1718
2858.705,0.173
2858.715,0.1838
2858.725,0.1597
2858.735,0.2463
2858.745,0.2674
2858.755,0.2018
2858.765,0.1575
2858.775,0.3214
2858.785,0.419
2858.795,0.4542
2858.805,0.5264
2858.815,0.506
2858.825,0.4788
2858.835,0.4814
2858.845,0.3603
2858.855,0.3686
2858.865,0.2333
2858.875,0.1981
2858.885,0.3216
2858.895,0.3192
2858.905,0.2306
2858.915,0.3297
2858.925,0.4137
2858.935,0.3783
2858.945,0.3521
2858.955,0.5144
2858.965,0.6779
2858.975,0.6338
2858.985,0.9212
2858.995,0.66
2859.005,0.4988
2859.015,0.5612
2859.025,0.2853
2859.035,0.1515
2859.045,0.1444
2859.055,0.1663
2859.065,0.1937
2859.075,0.1892
2859.085,0.2208
2859.095,0.1791
2859.105,0.0944
2859.115,0.1382
2859.125,0.1494
2859.135,0.1598
2859.145,0.1581
2859.155,0.1396
2859.165,0.1474
2859.175,0.1715
2859.185,0.2368
2859.195,0.336
2859.205,0.4253
2859.215,0.3705
2859.225,0.4205
2859.235,0.6085
2859.245,0.5659
2859.255,0.4333
2859.265,0.3375
2859.275,0.2588
2859.285,0.358
2859.295,0.5002
2859.305,0.4596
2859.315,0.4341
2859.325,0.432
2859.335,0.2561
2859.345,0.2389
2859.355,0.3351
2859.365,0.3011
2859.375,0.2576
2859.385,0.3482
2859.395,0.3973
2859.405,0.487
2859.415,0.4641
2859.425,0.3596
2859.435,0.2637
2859.445,0.2653
2859.455,0.3583
2859.465,0.2025
2859.475,0.2069
2859.485,0.2287
2859.495,0.229
2859.505,0.3092
2859.515,0.2855
2859.525,0.2557
2859.535,0.2829
2859.545,0.3418
2859.555,0.3355
2859.565,0.384
2859.575,0.3768
2859.585,0.3145
2859.595,0.1568
2859.615,0.1306
2859.625,0.2586
2859.635,0.3646
2859.645,0.35
2859.655,0.4176
2859.665,0.7246
2859.675,0.7737
2859.685,0.2882
2859.695,0.1635
2859.705,0.201
2859.715,0.1942
2859.725,0.1429
2859.735,0.1499
2859.745,0.2118
2859.755,0.2135
2859.765,0.1853
2859.775,0.224
2859.785,0.2978
2859.795,0.2772
2859.805,0.2847
2859.815,0.2694
2859.825,0.2676
2859.835,0.2954
2859.845,0.3585
2859.855,0.3089
2859.865,0.2988
2859.875,0.4059
2859.905,0.4841
2859.915,0.5423
2859.925,0.4669
2859.935,0.3592
2859.945,0.2289
2859.955,0.2244
2859.965,0.3249
2859.975,0.3261
2859.985,0.3819
2859.995,0.4139
2860.005,0.4784
2860.015,0.5388
2860.025,0.4448
2860.035,0.413
2860.045,0.3743
2860.055,0.39
2860.065,0.3648
2860.075,0.2914
2860.085,0.4158
2860.095,0.3522
2860.105,0.5167
2860.115,0.7976
2860.125,0.5321
2860.135,0.4651
2860.145,0.5229
2860.155,0.3942
2860.165,0.1538
2860.175,0.1789
2860.185,0.2671
2860.195,0.2559
2860.205,0.2216
2860.265,0.4497
2860.275,0.4986
2860.285,0.367
2860.295,0.1413
2860.305,0.1407
2860.315,0.1665
2860.325,0.2524
2860.335,0.3554
2860.345,0.1666
2860.355,0.169
2860.365,0.285
2860.375,0.3617
2860.385,0.5504
2860.395,0.7281
2860.405,0.7433
2860.415,1.026
2860.425,0.9803
2860.435,0.7237
2860.445,0.5763
2860.455,0.5832
2860.465,0.551
2860.475,0.4221
2860.485,0.3528
2860.495,0.1702
2860.525,0.0811
2860.535,0.1228
2860.545,0.2164
2860.555,0.235
2860.565,0.3242
2860.575,0.4512
2860.585,0.384
2860.595,0.425
2860.605,0.311
2860.615,0.3424
2860.625,0.287
2860.635,0.358
2860.645,0.4261
2860.655,0.4074
2860.665,0.4226
2860.675,0.3603
2860.685,0.3957
2860.695,0.2003
2860.705,0.0969
2860.715,0.2098
2860.725,0.3539
2860.735,0.3083
2860.745,0.4703
2860.755,0.5878
2860.765,0.4991
2860.775,0.4184
2860.785,0.6168
2860.795,0.5582
2860.805,0.6148
2860.815,0.586
2860.825,0.5154
2860.835,0.3965
2860.845,0.1375
2860.855,0.0877
2860.885,0.2021
2860.895,0.2717
2860.905,0.2301
2860.915,0.1104
2860.935,0.1967
2860.945,0.3472
2860.955,0.6686
2860.965,0.6116
